fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s
208,5338,3,False,2,306,667,0,3550,10.006942
209,5338,4,False,2,309,670,0,3700,10.004996
210,5348,3,False,2,153,385,0,1546,10.037449
211,5350,3,True,1,0,67,0,516,0.763353
212,5352,3,False,2,304,649,0,2064,10.006924
213,5353,3,False,2,273,586,0,1877,10.000536
214,5353,4,False,2,283,660,0,567,10.000405
215,5354,3,False,2,298,653,0,3454,10.005451
216,5354,4,True,1,171,394,0,2468,7.743929
217,5357,3,False,2,146,333,0,1135,10.045325
218,5358,4,True,1,0,31,0,257,0.753225
219,5359,3,False,2,128,302,0,1785,10.006199
220,5360,3,False,2,127,302,0,279,10.019032
221,5360,4,False,2,122,319,0,436,10.0029
222,5364,3,True,1,0,25,0,62,0.613587
223,5365,3,True,1,0,32,0,151,0.787295
224,5371,3,True,1,0,32,0,151,0.784269
225,5372,3,False,2,81,277,0,496,10.015495
226,5372,4,False,2,141,325,0,481,10.003537
227,5373,4,True,1,0,21,0,156,0.232607
228,5374,4,True,1,0,22,0,162,0.242016
229,5382,3,True,1,0,38,0,274,0.456397
230,5385,3,True,1,0,40,0,132,0.474381
231,5386,3,True,1,0,40,0,135,0.445678
232,5387,3,True,1,0,25,0,148,0.283907
233,5390,4,True,1,0,16,0,54,0.176903
234,5393,3,True,1,0,32,0,151,0.352384
235,5394,4,False,2,246,526,0,702,10.007066
236,5396,4,False,2,231,551,0,517,10.014492
237,5398,4,False,2,125,332,0,980,10.007376
238,5412,4,True,1,0,14,0,59,0.3422
239,5414,4,True,1,3,29,0,141,0.751489
240,5415,3,False,2,190,417,0,1381,10.021482
241,5415,4,False,2,209,509,0,515,10.068295
242,5418,3,True,1,0,39,0,208,0.634629
243,5419,3,True,1,0,38,0,272,0.571813
244,5425,4,False,2,276,601,0,3613,10.014189
245,5427,3,True,1,0,27,0,253,0.304185
246,5430,4,True,1,0,31,0,230,0.347613
247,5436,3,False,2,298,639,0,3313,10.113476
248,5436,4,False,2,272,609,0,3510,10.000809
249,5442,3,True,1,0,5,0,12,0.072
250,5454,3,True,1,0,4,0,11,0.057882
251,5455,3,True,1,0,4,0,11,0.057309
252,5459,3,True,1,0,4,0,11,0.065505
253,5460,3,True,1,0,22,0,156,0.245814
254,5471,3,True,1,0,11,0,31,0.134312
255,5473,4,True,1,0,27,0,122,0.305572
256,5474,3,True,1,0,5,0,8,0.064168
257,5477,3,True,1,0,10,0,31,0.117548
258,5492,4,True,1,11,48,0,381,0.641097
259,5497,3,False,2,256,606,0,4570,10.00728
260,5497,4,True,1,0,22,0,181,0.242905
261,5500,3,False,2,314,661,0,875,10.000229
262,5500,4,False,2,304,657,0,867,10.03067
263,5501,3,False,2,294,620,0,823,10.001916
264,5502,3,False,2,306,642,0,845,10.007666
265,5522,3,True,1,0,20,0,154,0.219716
266,5528,4,True,1,0,20,0,151,0.23004
267,5537,4,True,1,11,47,0,365,0.649249
268,5538,3,True,1,6,66,0,391,0.822332
269,5539,4,True,1,0,21,0,166,0.269757
270,5540,3,False,2,151,387,0,2893,10.00332
271,5541,3,False,2,85,255,0,1841,10.142462
272,5541,4,True,1,0,21,0,166,0.471763
273,5543,4,True,1,0,21,0,166,0.471053
274,5555,3,False,2,125,338,0,2643,10.007272
275,5555,4,True,1,11,48,0,380,1.110873
276,5556,4,True,1,11,48,0,380,1.40405
277,5558,3,False,2,99,278,0,2070,10.004484
278,5559,4,True,1,0,21,0,166,0.227803
279,5560,4,True,1,0,21,0,166,0.226988
280,5566,3,True,1,0,22,0,189,0.24579
281,5568,3,True,1,0,21,0,174,0.36721
282,5568,4,True,1,0,28,0,200,0.459833
283,5569,3,True,1,0,20,0,157,0.267974
284,5583,3,False,2,223,467,0,657,10.124984
285,5592,3,False,2,142,370,0,2865,10.021206
286,5595,3,False,2,111,302,0,2374,10.137583
287,5595,4,True,1,0,21,0,178,0.37326
288,5597,3,True,1,0,34,0,216,0.420646
289,5599,3,True,1,10,60,0,432,0.799133
290,5600,4,True,1,11,47,0,365,0.648688
291,5602,4,True,1,0,21,0,165,0.247298
292,5605,3,True,1,0,49,0,273,0.564125
293,5606,3,False,2,217,529,0,4023,10.003362
294,5619,4,True,1,0,11,0,31,0.125415
295,5620,4,True,1,0,9,0,27,0.104852
296,5622,3,True,1,0,22,0,98,0.251655
297,5622,4,True,1,3,29,0,117,0.352946
298,5626,3,True,1,2,27,0,127,0.315744
299,5627,4,True,1,0,23,0,115,0.249707
300,5629,4,True,1,0,23,0,118,0.432953
301,5630,4,True,1,2,28,0,133,0.364353
302,5632,4,True,1,2,29,0,142,0.333722
303,5634,4,True,1,3,29,0,133,0.341709
304,5636,3,True,1,0,22,0,108,0.319118
305,5645,3,True,1,0,8,0,22,0.212779
306,5671,4,True,1,0,22,0,164,0.291811
307,5718,3,True,1,0,9,0,39,0.172487
308,5719,3,True,1,0,10,0,47,0.116775
309,5762,3,True,1,2,28,0,232,0.435246
310,5762,4,True,1,2,28,0,233,0.622765
311,5766,4,True,1,4,36,0,374,0.903433
312,5767,3,True,1,4,36,0,373,0.865587
313,5767,4,True,1,4,36,0,374,0.435026
314,5809,3,True,1,0,11,0,53,0.129923
315,5812,3,True,1,0,11,0,53,0.131036
316,5813,4,True,1,0,3,0,4,0.084564
317,5815,4,True,1,0,3,0,4,0.065681
318,5816,4,True,1,0,3,0,4,0.041854
319,5819,3,True,1,0,11,0,53,0.126716
320,5827,3,True,1,0,11,0,53,0.250314
321,5828,3,True,1,0,11,0,53,0.245805
322,5829,3,True,1,0,11,0,53,0.226914
323,5833,3,True,1,0,11,0,53,0.168684
324,5834,4,True,1,0,3,0,4,0.08689
325,5836,3,True,1,0,11,0,53,0.187531
326,5837,4,True,1,0,3,0,4,0.092411
327,5838,4,True,1,0,3,0,4,0.095218
328,5886,4,True,1,0,3,0,4,0.065702
329,5888,4,True,1,0,3,0,4,0.039916
330,5890,4,True,1,0,3,0,5,0.0421
331,5909,3,True,1,0,10,0,39,0.220871
332,5910,3,True,1,0,9,0,28,0.133524
333,5910,4,True,1,0,10,0,42,0.11457
334,5914,3,True,1,0,42,0,460,0.44014
335,5915,3,True,1,0,18,0,57,0.259314
336,5916,3,False,2,131,423,0,2096,10.011547
337,5917,3,True,1,0,31,0,224,0.779069
338,5918,3,True,1,0,26,0,187,0.658809
339,5922,3,True,1,0,42,0,460,1.028826
340,5923,3,True,1,0,18,0,57,0.463298
341,5925,4,True,1,0,23,0,172,0.58417
342,5928,3,False,2,105,309,0,1555,10.004698
343,5929,3,False,2,104,304,0,1551,10.018397
344,5933,3,True,1,0,30,0,247,0.741578
345,5934,3,True,1,0,30,0,248,0.759471
346,5935,4,True,1,1,34,0,304,0.905296
347,5939,3,False,2,125,297,0,2579,10.023206
348,5941,3,False,2,119,289,0,2560,10.01438
349,5942,3,False,2,123,294,0,2568,10.047617
350,5945,3,False,2,127,301,0,2588,10.021424
351,5947,3,False,2,116,308,0,5314,10.002595
352,5949,3,False,2,114,306,0,5302,10.001236
353,5950,3,False,2,114,306,0,5303,10.01977
354,5951,3,False,2,117,313,0,5333,10.021949
355,5952,4,False,2,117,310,0,5317,10.002121
356,5954,3,False,2,131,298,0,2344,10.035126
357,5955,4,False,2,131,297,0,2341,10.057259
358,5956,3,False,2,154,357,0,3027,10.019442
359,5956,4,False,2,147,324,0,2437,10.001191
360,5958,3,False,2,174,389,0,3101,10.02463
361,5963,3,False,2,141,329,0,2722,10.012061
362,5964,4,False,2,254,577,0,4146,10.00483
363,5965,3,False,2,169,400,0,3177,10.002625
364,5971,4,False,2,242,543,0,3626,10.006871
365,5972,3,False,2,232,525,0,3535,10.0189
366,5977,3,False,2,258,580,0,3819,10.003328
367,5978,3,False,2,303,665,0,4020,10.006775
368,5979,4,False,2,307,676,0,4080,10.032181
369,5986,4,False,2,308,678,0,3916,10.007282
370,5988,4,False,2,309,681,0,3927,10.019189
371,5989,3,False,2,308,670,0,3859,10.025156
372,5991,3,False,2,308,670,0,3858,10.078733
373,5991,4,False,2,297,651,0,3758,10.020441
374,5997,3,True,1,0,28,0,227,0.675304
375,5998,3,True,1,0,31,0,252,0.742876
376,6000,4,True,1,0,30,0,251,0.720079
377,6003,3,False,2,127,299,0,2584,10.033075
378,6005,4,False,2,125,299,0,2586,10.01897
379,6006,3,False,2,209,476,0,4242,10.001082
380,6006,4,False,2,247,533,0,4374,10.00514
381,6011,3,False,2,303,681,0,10073,10.005601
382,6012,4,False,2,303,680,0,10066,10.016448
383,6017,4,False,2,209,492,0,7842,10.018271
384,6024,3,False,2,268,610,0,4974,10.027865
385,6031,3,False,2,297,667,0,4878,10.001355
386,6033,3,False,2,275,619,0,4387,10.000304
387,6035,3,False,2,208,481,0,3305,10.011276
388,6036,3,False,2,124,302,0,2337,10.004523
389,6036,4,False,2,119,302,0,2346,10.002397
390,6037,3,False,2,114,287,0,2267,10.02509
391,6037,4,False,2,114,289,0,2284,10.015632
392,6038,3,False,2,124,310,0,2395,10.02184
393,6043,3,False,2,118,300,0,2088,10.011492
394,6043,4,False,2,118,301,0,2095,10.004808
395,6046,3,False,2,123,305,0,2112,10.006387
396,6047,4,False,2,139,323,0,2198,10.152128
397,6048,3,False,2,141,325,0,2203,10.056874
398,6049,4,False,2,141,331,0,2243,10.009229
399,6050,3,False,2,141,344,0,2142,10.015894
400,6051,3,False,2,150,355,0,2197,10.083635
401,6054,4,False,2,286,619,0,3590,10.099508
402,6058,3,False,2,120,333,0,2001,10.074487
403,6059,3,True,1,24,82,0,457,1.12584
404,6059,4,False,2,152,357,0,414,10.004376
405,6063,3,False,2,120,340,0,1566,10.033841
406,6064,4,False,2,135,347,0,3184,10.024582
407,6068,4,False,2,135,332,0,2002,10.011672
408,6083,4,False,2,116,337,0,1440,10.010813
409,6084,4,False,2,118,341,0,2334,10.012096
410,6085,3,True,1,9,60,0,461,1.542259
411,6098,4,True,1,0,14,0,49,0.326523
412,6105,3,True,1,3,30,0,148,0.729046
413,6111,4,True,1,0,14,0,50,0.321165
414,6130,3,True,1,0,37,0,377,0.847083
415,6130,4,True,1,0,37,0,376,0.822963
416,6133,3,True,1,64,138,0,165,4.376865
417,6134,4,True,1,0,8,0,31,0.198184
418,6135,3,True,1,64,138,0,172,4.458277
419,6173,3,True,1,0,3,0,2,0.092573
420,6185,3,True,1,0,4,0,11,0.119047
421,6186,4,True,1,0,3,0,4,0.095704
422,6188,3,True,1,0,4,0,11,0.107199
423,6190,4,True,1,0,4,0,8,0.107494
424,6192,4,False,2,140,317,0,1018,10.018526
425,6201,3,True,1,0,34,0,128,0.794324
426,6204,3,True,1,0,8,0,29,0.20419
427,6205,3,True,1,0,15,0,95,0.367454
428,6241,3,True,1,0,7,0,26,0.166175
429,6241,4,True,1,0,5,0,11,0.123919
430,6242,3,True,1,0,14,0,74,0.312844
431,6242,4,True,1,0,7,0,12,0.166434
432,6244,3,True,1,0,8,0,29,0.181617
433,6246,4,True,1,0,10,0,41,0.21731
434,6248,4,True,1,0,10,0,68,0.228941
435,6251,3,True,1,0,5,0,8,0.125537
436,6256,4,True,1,0,5,0,7,0.123778
437,6266,3,True,1,0,21,0,175,0.444149
438,6278,4,True,1,0,11,0,34,0.237344
439,6287,4,True,1,0,13,0,48,0.239014
440,6289,3,True,1,0,39,0,212,0.699816
441,6291,4,True,1,0,27,0,276,0.507234
442,6292,3,True,1,0,40,0,219,0.83865
443,6292,4,True,1,0,26,0,252,0.434914
444,6293,4,True,1,0,25,0,232,0.353675
445,6298,4,False,2,334,705,0,4786,10.000444
446,6300,3,True,1,0,38,0,222,0.384086
447,6308,4,False,2,330,707,0,4478,10.053987
448,6311,3,True,1,0,67,0,516,0.674418
449,6315,4,False,2,326,716,0,2461,10.004454
450,6318,3,False,2,227,532,0,1913,10.160209
451,6323,3,False,2,142,364,0,1312,10.03438
452,6324,4,True,1,0,28,0,224,0.287622
453,6327,4,True,1,0,27,0,184,0.280312
454,6330,3,False,2,298,680,0,2214,10.002414
455,6331,4,False,2,173,401,0,2493,10.030156
456,6332,3,True,1,0,37,0,267,0.586005
457,6336,3,True,1,0,37,0,269,0.587077
458,6336,4,False,2,205,454,0,2941,10.01345
459,6341,3,True,1,0,39,0,207,0.752633
460,6342,3,True,1,0,39,0,208,0.561756
461,6346,3,True,1,0,67,0,484,0.754409
462,6351,4,True,1,0,25,0,167,0.269285
463,6354,3,False,2,326,733,0,2437,10.024873
464,6360,3,False,2,255,616,0,1453,10.00856
465,6365,3,True,1,0,39,0,207,0.374201
466,6367,4,False,2,349,750,0,4535,10.069453
467,6374,4,True,1,194,431,0,3052,5.687638
468,6379,4,False,2,160,401,0,1067,10.029311
469,6380,3,False,2,350,742,0,2340,10.00082
470,6381,3,True,1,63,165,0,1095,2.136565
471,6383,3,False,2,350,743,0,2341,10.007578
472,6383,4,False,2,334,759,0,2263,10.005506
473,6384,3,False,2,356,751,0,2361,10.011745
474,6385,3,True,1,99,236,0,1486,3.044562
475,6394,3,False,2,174,420,0,1645,10.017295
476,6395,3,True,1,0,38,0,274,0.358526
477,6397,3,True,1,0,68,0,488,0.63994
478,6397,4,False,2,355,752,0,4262,10.004656
479,6398,4,False,2,349,762,0,2621,10.000995
480,6399,4,True,1,0,28,0,249,0.266442
481,6411,3,False,2,323,762,0,1724,10.004563
482,6413,4,True,1,0,23,0,185,0.230675
483,6414,3,False,2,349,738,0,2322,10.002846
484,6415,3,False,2,344,733,0,2309,10.004307
485,6417,4,True,1,0,19,0,108,0.18471
486,6427,4,False,2,349,757,0,2587,10.001109
487,6430,4,True,1,0,25,0,201,0.239511
488,6431,3,False,2,342,740,0,2919,10.002812
489,6433,4,True,1,0,23,0,157,0.225105
490,6434,3,False,2,335,753,0,2509,10.003012
491,6435,4,False,2,344,756,0,2587,10.008116
492,6437,4,True,1,0,25,0,202,0.243661
493,6438,3,False,2,272,648,0,2320,10.077551
494,6441,4,True,1,0,23,0,157,0.219912
495,6444,4,False,2,306,695,0,3320,10.002817
496,6445,4,True,1,0,28,0,281,0.269161
497,6446,4,True,1,0,27,0,255,0.253529
498,6447,4,True,1,0,26,0,245,0.249229
499,6449,3,False,2,164,409,0,1637,10.066895
500,6454,3,True,1,0,38,0,272,0.362275
501,6463,3,True,1,0,41,0,238,0.390131
502,6468,3,True,1,0,68,0,488,0.637659
503,6468,4,False,2,358,759,0,4304,10.005444
504,6471,3,True,1,0,41,0,238,0.389565
505,6473,4,True,1,0,24,0,204,0.227889
506,6476,3,True,1,0,68,0,488,0.637086
507,6478,4,True,1,0,27,0,257,0.253995
508,6481,4,True,1,0,24,0,202,0.230325
509,6483,4,True,1,234,515,0,3920,6.739731
510,6486,4,True,1,0,27,0,258,0.253781
511,6487,4,True,1,0,26,0,248,0.247389
512,6490,3,True,1,0,38,0,274,0.362856
513,6490,4,True,1,0,23,0,187,0.21774
514,6491,3,True,1,0,67,0,516,0.628329
515,6491,4,True,1,234,515,0,3927,6.732523
516,6495,4,True,1,0,20,0,146,0.193164
517,6496,4,True,1,0,20,0,145,0.197029
518,6499,3,True,1,0,67,0,516,0.631265
519,6499,4,True,1,0,20,0,145,0.190928
520,6502,3,True,1,0,29,0,303,0.294142
521,6504,4,True,1,0,31,0,216,0.41295
522,6505,4,False,2,174,402,0,2489,10.014392
523,6508,4,False,2,269,600,0,3865,10.002262
524,6512,3,True,1,0,67,0,484,0.644208
525,6514,4,False,2,213,466,0,3223,10.125267
526,6515,3,True,1,0,39,0,207,0.741807
527,6516,3,True,1,0,39,0,208,0.732041
528,6518,3,True,1,0,37,0,269,0.706635
529,6518,4,False,2,182,414,0,2693,10.004474
530,6519,3,True,1,0,67,0,516,1.244411
531,6519,4,False,2,176,393,0,2531,10.014714
532,6523,3,True,1,0,6,0,10,0.12135
533,6529,3,True,1,0,4,0,7,0.089203
534,6531,4,True,1,0,6,0,17,0.125324
535,6535,3,True,1,0,24,0,172,0.454181
536,6535,4,True,1,0,22,0,158,0.41678
537,6540,3,True,1,0,3,0,7,0.070533
538,6546,3,True,1,0,6,0,15,0.12162
539,6546,4,True,1,0,10,0,26,0.197053
540,6549,3,True,1,6,66,0,391,1.293445
541,6552,4,True,1,0,21,0,165,0.385242
542,6553,3,True,1,0,49,0,273,0.90783
543,6556,3,False,2,88,260,0,2060,10.037034
544,6560,3,False,2,88,260,0,1884,10.032796
545,6562,3,False,2,203,505,0,3846,10.006568
546,6562,4,True,1,0,21,0,167,0.19757
547,6566,3,False,2,342,739,0,4723,10.012913
548,6568,3,False,2,169,426,0,3128,10.005269
549,6570,4,True,1,0,21,0,167,0.198335
550,6574,3,False,2,368,763,0,985,10.031965
551,6585,4,True,1,0,28,0,203,0.258786
552,6588,3,True,1,0,20,0,156,0.185392
553,6588,4,True,1,0,22,0,167,0.207965
554,6591,4,True,1,0,20,0,150,0.182087
555,6594,3,True,1,0,38,0,237,0.352805
556,6598,3,True,1,0,35,0,208,0.319503
557,6600,4,True,1,0,22,0,203,0.200569
558,6601,3,False,2,171,428,0,3308,10.067267
559,6602,4,True,1,11,48,0,385,0.529849
560,6603,4,True,1,0,21,0,171,0.191047
561,6604,4,True,1,0,21,0,171,0.192065
562,6607,4,True,1,0,21,0,171,0.193165
563,6610,3,True,1,0,21,0,171,0.192455
564,6615,3,False,2,377,816,0,2745,10.004569
565,6620,4,False,2,367,777,0,605,10.007638
566,6621,3,True,1,0,6,0,14,0.059017
567,6625,4,True,1,0,22,0,194,0.204766
568,6626,4,True,1,0,22,0,194,0.198865
569,6628,4,True,1,0,22,0,194,0.202415
570,6630,4,True,1,0,22,0,194,0.200293
571,6631,4,True,1,0,21,0,180,0.19118
572,6635,3,False,2,175,435,0,3320,10.04101
573,6637,3,True,1,10,60,0,432,0.627386
574,6640,4,True,1,0,21,0,179,0.192678
575,6641,3,False,2,367,773,0,5004,10.025699
576,6641,4,True,1,0,21,0,179,0.187326
577,6642,3,False,2,169,423,0,3289,10.050378
578,6642,4,True,1,0,21,0,179,0.204043
579,6644,3,True,1,0,34,0,216,0.31978
580,6645,3,True,1,10,60,0,432,0.617632
581,6646,4,True,1,0,21,0,179,0.189639
582,6647,3,True,1,0,20,0,159,0.180467
583,6648,3,True,1,0,19,0,151,0.16987
584,6678,3,True,1,0,34,0,220,0.3062
585,6681,3,True,1,0,11,0,43,0.100476
586,6687,3,True,1,0,11,0,43,0.101898
587,6688,4,True,1,0,11,0,34,0.105236
588,6689,3,True,1,1,12,0,34,0.120518
589,6692,3,True,1,0,22,0,100,0.196736
590,6695,3,True,1,0,11,0,40,0.102261
591,6698,3,True,1,0,9,0,24,0.084454
592,6698,4,True,1,1,14,0,47,0.137431
593,6704,3,True,1,0,11,0,43,0.103893
594,6704,4,True,1,0,8,0,42,0.078302
595,6715,3,True,1,0,78,0,574,0.75683
596,6733,4,True,1,0,22,0,170,0.195551
597,6736,4,True,1,0,48,0,373,0.421961
598,6739,3,True,1,0,13,0,75,0.117752
599,6757,4,True,1,0,38,0,300,0.33587
600,6763,3,True,1,0,18,0,140,0.168895
601,6763,4,True,1,0,18,0,141,0.167479
602,6775,4,True,1,0,8,0,27,0.076263
603,6778,3,True,1,0,7,0,20,0.067639
604,6781,4,True,1,0,8,0,26,0.076473
605,6813,4,True,1,0,3,0,4,0.031435
606,6815,3,True,1,0,5,0,17,0.050192
607,6818,4,True,1,0,3,0,4,0.03159
608,6819,4,True,1,0,3,0,4,0.030965
609,6822,3,True,1,0,5,0,17,0.051397
610,6825,3,True,1,0,5,0,17,0.049392
611,6826,3,True,1,0,5,0,17,0.051258
612,6827,3,True,1,0,5,0,17,0.0501
613,6830,4,True,1,0,3,0,4,0.033549
614,6831,4,True,1,0,3,0,4,0.034571
615,6832,3,True,1,0,5,0,17,0.055926
616,6832,4,True,1,0,3,0,4,0.034369
617,6833,4,True,1,0,3,0,4,0.032388
618,6835,4,True,1,0,3,0,4,0.031537
619,6840,3,True,1,0,5,0,17,0.049879
620,6861,3,True,1,4,38,0,390,0.378787
621,6865,3,True,1,0,5,0,10,0.050269
622,6900,4,True,1,0,23,0,194,0.213308
623,6902,3,True,1,0,24,0,200,0.236733
624,6906,4,False,2,365,755,0,6272,10.002961
625,6908,4,True,1,0,23,0,194,0.267939
626,6914,3,False,2,345,717,0,5970,10.000299
627,6914,4,False,2,359,747,0,6215,10.015274
628,6916,3,False,2,353,736,0,6120,10.000348
629,6918,4,False,2,246,519,0,4324,10.004191
630,6921,4,False,2,298,625,0,5215,10.004812
631,6923,4,False,2,211,444,0,3688,10.070647
632,6925,3,True,1,0,24,0,200,0.62484
633,6925,4,True,1,0,23,0,194,0.612505
634,6927,3,True,1,0,24,0,200,0.435669
635,6928,3,True,1,0,24,0,200,0.36891
636,6928,4,True,1,0,23,0,194,0.54536
637,6931,4,True,1,0,8,0,25,0.103453
638,6932,4,True,1,0,5,0,15,0.070808
639,6942,3,True,1,0,4,0,5,0.075422
640,6945,3,True,1,0,3,0,7,0.041559
641,6954,3,True,1,0,23,0,177,0.25578
642,6954,4,True,1,0,31,0,233,0.341038
643,6956,3,False,2,213,525,0,1638,10.003636
644,6957,4,False,2,271,648,0,1476,10.008956
645,6960,3,True,1,0,28,0,231,0.310089
646,6961,4,False,2,274,599,0,5163,10.005818
647,6965,4,False,2,147,329,0,2523,10.013792
648,6967,3,False,2,289,652,0,4562,10.008878
649,6968,4,False,2,289,648,0,4536,10.028808
650,6972,4,False,2,235,531,0,3329,10.00589
651,6974,3,False,2,242,546,0,3217,10.005769
652,6977,3,True,1,24,83,0,483,1.090682
653,6982,3,False,2,287,671,0,1747,10.004975
654,6984,3,False,2,271,638,0,1739,10.016296
655,6985,4,False,2,157,418,0,1587,10.067208
656,6994,4,False,2,140,330,0,2103,10.007129
657,6997,3,False,2,274,638,0,2973,10.020063
658,6998,4,True,1,25,84,0,532,1.172728
659,6999,4,True,1,26,85,0,521,1.184511
660,7001,4,True,1,28,87,0,502,1.242558
661,7002,4,True,1,29,88,0,494,1.232969
662,7005,3,False,2,292,668,0,3111,10.037165
663,7005,4,True,1,24,80,0,510,1.065075
664,7006,3,False,2,289,685,0,3801,10.026062
665,7010,4,True,1,24,80,0,494,1.095164
666,7011,4,True,1,25,81,0,487,1.134326
667,7014,3,False,2,278,661,0,3674,10.027684
668,7016,3,False,2,281,676,0,3906,10.00014
669,7016,4,True,1,27,85,0,491,1.159891
670,7019,3,False,2,304,677,0,1244,10.006658
671,7020,4,True,1,31,89,0,461,1.252928
672,7021,4,False,2,289,646,0,4194,10.015233
673,7023,3,False,2,159,413,0,2273,10.069369
674,7024,4,False,2,205,505,0,3016,10.119517
675,7027,4,False,2,209,465,0,2731,10.020307
676,7028,3,False,2,109,340,0,1917,10.009556
677,7030,3,False,2,107,322,0,1865,10.021396
678,7031,3,False,2,77,251,0,1371,10.022586
679,7033,3,False,2,301,667,0,3846,10.016234
680,7041,4,True,1,3,40,0,264,0.636945
681,7042,3,True,1,2,57,0,343,0.614891
682,7044,3,True,1,7,68,0,377,0.802778
683,7047,3,False,2,278,664,0,2831,10.008636
684,7048,4,True,1,3,51,0,398,0.585909
685,7051,3,False,2,303,685,0,1140,10.000761
686,7052,4,False,2,300,669,0,989,10.005562
687,7056,3,False,2,286,663,0,1738,10.04851
688,7057,3,True,1,9,60,0,465,0.73528
689,7060,4,False,2,136,356,0,3239,10.007284
690,7068,3,True,1,0,12,0,40,0.143171
691,7069,4,True,1,0,14,0,51,0.168332
692,7070,4,True,1,0,14,0,46,0.161669
693,7071,3,True,1,275,561,0,6416,9.67963
694,7071,4,True,1,0,22,0,138,0.23894
695,7080,3,True,1,0,12,0,40,0.137865
696,7081,4,True,1,0,14,0,52,0.160921
697,7083,3,True,1,0,13,0,55,0.152017
698,7097,3,True,1,5,24,0,91,0.320423
699,7099,3,True,1,0,8,0,34,0.096446
700,7100,4,True,1,0,5,0,16,0.063636
701,7142,3,True,1,0,28,0,222,0.307751
702,7142,4,True,1,0,27,0,216,0.295043
703,7145,3,True,1,0,28,0,222,0.30646
704,7148,3,True,1,115,256,0,2716,3.938038
705,7156,3,True,1,0,28,0,222,0.307131
706,7157,3,True,1,115,256,0,2716,4.050758
707,7159,4,True,1,115,255,0,2710,3.98831
708,7162,4,True,1,0,27,0,216,0.312562
709,7166,3,True,1,0,28,0,222,0.317826
710,7167,3,True,1,0,28,0,222,0.325422
711,7168,4,True,1,0,8,0,25,0.099204
712,7172,4,True,1,0,5,0,15,0.066556
713,7173,3,True,1,0,6,0,16,0.077195
714,7177,4,True,1,0,35,0,158,0.410482
715,7182,3,True,1,0,3,0,7,0.058459
716,7185,3,True,1,0,3,0,7,0.052046
717,7185,4,True,1,0,4,0,8,0.063291
718,7189,4,True,1,0,5,0,11,0.070452
719,7194,4,True,1,0,4,0,7,0.056746
720,7208,3,True,1,0,9,0,16,0.113874
721,7208,4,True,1,0,9,0,19,0.113709
722,7209,3,True,1,0,5,0,24,0.075396
723,7214,4,True,1,0,11,0,34,0.141506
724,7218,4,True,1,0,10,0,32,0.121397
725,7219,3,True,1,1,17,0,162,0.473149
726,7223,3,True,1,0,40,0,212,0.520588
727,7223,4,False,2,253,562,0,3412,10.011481
728,7224,3,True,1,0,37,0,267,0.406397
729,7225,3,True,1,0,39,0,207,0.423123
730,7226,4,False,2,310,664,0,4263,10.041214
731,7227,3,False,2,129,340,0,1538,10.049547
732,7227,4,False,2,212,486,0,3040,10.004805
733,7231,4,False,2,125,311,0,2072,10.023276
734,7232,3,True,1,0,37,0,267,0.932003
735,7238,3,True,1,0,67,0,484,1.643115
736,7239,3,False,2,94,267,0,992,10.033699
737,7245,3,True,1,0,37,0,172,0.931306
738,7250,4,True,1,0,26,0,203,0.659755
739,7252,4,False,2,114,306,0,859,10.018232
740,7253,3,True,1,0,37,0,172,0.962018
741,7255,4,False,2,125,302,0,1998,10.013228
742,7260,3,True,1,0,67,0,520,1.65827
743,7263,3,True,1,0,37,0,271,0.902796
744,7264,4,False,2,128,300,0,2305,10.049393
745,7270,4,False,2,120,306,0,1110,10.038023
746,7271,4,True,1,0,26,0,206,0.632722
747,7273,4,True,1,0,24,0,180,0.626881
748,7276,3,True,1,0,37,0,168,0.9572
749,7278,4,False,2,127,309,0,1115,10.07831
750,7282,4,True,1,0,25,0,166,0.62949
751,7284,3,True,1,0,37,0,168,0.91372
752,7284,4,True,1,0,22,0,136,0.540247
753,7285,3,False,2,116,301,0,771,10.039359
754,7286,3,True,1,0,40,0,212,0.998978
755,7288,3,True,1,0,39,0,207,0.94797
756,7289,3,False,2,129,343,0,1556,10.009101
757,7289,4,True,1,56,151,0,1266,2.213178
758,7291,4,True,1,83,205,0,1654,3.09321
759,7292,3,True,1,0,67,0,484,0.743897
760,7293,3,True,1,0,39,0,208,0.437238
761,7295,4,False,2,296,648,0,4420,10.004523
762,7297,3,True,1,0,38,0,222,0.441841
763,7298,3,False,2,165,408,0,1796,10.000126
764,7298,4,False,2,278,588,0,3499,10.03136
765,7300,3,True,1,0,67,0,516,0.724957
766,7305,4,True,1,0,24,0,180,0.264667
767,7307,4,False,2,205,472,0,1100,10.040669
768,7308,3,True,1,0,37,0,168,0.910361
769,7313,3,False,2,161,381,0,1361,10.00119
770,7313,4,True,1,0,24,0,181,0.264888
771,7316,3,True,1,0,37,0,168,0.415205
772,7322,3,False,2,129,340,0,1538,10.114816
773,7329,3,True,1,0,38,0,222,0.935852
774,7330,4,False,2,238,529,0,3263,10.062394
775,7337,3,True,1,0,28,0,138,0.316785
776,7337,4,True,1,215,461,0,1340,7.013119
777,7338,3,True,1,0,50,0,99,0.521027
778,7340,3,True,1,0,39,0,212,0.42219
779,7342,3,True,1,0,40,0,217,0.434627
