rank,fault_index,gate_id,fault_val,classic_backtracks,classic_time_s,ai_time_s,classic_ok,precheck_success,attempts_used
4167,5536,27590,3,0,0.1206,1.0501,True,False,1
4168,6207,30958,3,0,0.1206,0.9193,True,False,1
4169,1091,5285,4,0,0.1205,0.1539,True,False,1
4170,2689,13227,3,0,0.1205,0.5469,True,False,1
4171,3481,17100,4,0,0.1205,0.4868,True,False,1
4172,5549,27644,3,0,0.1205,2.3564,True,False,1
4173,6235,31097,4,0,0.1205,1.6436,True,False,1
4174,2694,13250,3,0,0.1204,0.1753,True,False,1
4175,3545,17419,4,0,0.1204,0.6695,True,False,1
4176,4271,21252,4,0,0.1204,1.7029,True,False,1
4177,5085,25304,3,0,0.1204,1.0589,True,False,1
4178,5087,25311,3,0,0.1204,1.4247,True,False,1
4179,5547,27630,3,0,0.1204,0.7763,True,False,1
4180,1267,6195,4,0,0.1203,0.2241,True,False,1
4181,2305,11488,3,0,0.1203,0.2833,True,False,1
4182,3019,14758,3,0,0.1203,0.1664,True,False,1
4183,3138,15318,3,0,0.1203,0.2246,True,False,1
4184,3372,16483,3,0,0.1203,0.5329,True,False,1
4185,3468,17009,4,0,0.1203,0.4161,True,False,1
4186,5088,25317,3,0,0.1203,0.9679,True,False,1
4187,5292,26386,4,0,0.1203,1.4863,True,False,1
4188,3028,14807,3,0,0.1202,0.1507,True,False,1
4189,3139,15320,3,0,0.1202,0.2186,True,False,1
4190,3335,16306,4,0,0.1202,0.1762,True,False,1
4191,4781,23734,4,0,0.1202,1.1448,True,False,1
4192,5189,25850,3,0,0.1202,0.9701,True,False,1
4193,5204,25917,3,0,0.1202,1.105,True,False,1
4194,3144,15336,3,0,0.1201,0.424,True,False,1
4195,5024,25029,3,0,0.1201,0.7809,True,False,1
4196,5539,27599,3,0,0.1201,0.7677,True,False,1
4197,5560,27685,3,0,0.1201,0.7868,True,False,1
4198,6206,30950,4,0,0.1201,1.7354,True,False,1
4199,3136,15317,3,0,0.12,0.2171,True,False,1
4200,3358,16408,3,0,0.12,0.3929,True,False,1
4201,3558,17480,4,0,0.12,0.4957,True,False,1
4202,6324,31557,4,0,0.12,1.3058,True,False,1
4203,294,1459,3,0,0.1199,0.1551,True,False,1
4204,2545,12602,3,0,0.1199,0.4094,True,False,1
4205,2939,14359,3,0,0.1199,0.1596,True,False,1
4206,3031,14829,3,0,0.1199,0.1686,True,False,1
4207,3208,15697,3,0,0.1199,0.1598,True,False,1
4208,3348,16382,4,0,0.1199,0.1545,True,False,1
4209,3373,16485,3,0,0.1199,0.1808,True,False,1
4210,3557,17473,4,0,0.1199,0.4989,True,False,1
4211,4264,21218,4,0,0.1199,2.1877,True,False,1
4212,5069,25218,3,0,0.1199,1.1969,True,False,1
4213,5552,27652,3,0,0.1199,1.2007,True,False,1
4214,2687,13224,3,0,0.1198,0.5245,True,False,1
4215,2942,14369,3,0,0.1198,0.1847,True,False,1
4216,2943,14375,3,0,0.1198,0.144,True,False,1
4217,3044,14880,3,0,0.1198,0.2397,True,False,1
4218,3209,15699,3,0,0.1198,0.1643,True,False,1
4219,3350,16385,4,0,0.1198,0.1499,True,False,1
4220,3353,16394,3,0,0.1198,0.156,True,False,1
4221,3622,17807,4,0,0.1198,0.2678,True,False,1
4222,3750,18541,4,0,0.1198,0.7251,True,False,1
4223,6331,31575,3,0,0.1198,1.7132,True,False,1
4224,2129,10454,3,0,0.1197,0.2517,True,False,1
4225,2696,13253,3,0,0.1197,0.1802,True,False,1
4226,3552,17454,4,0,0.1197,0.4966,True,False,1
4227,4021,19910,4,0,0.1197,2.213,True,False,1
4228,4591,22827,4,0,0.1197,0.9361,True,False,1
4229,1536,7448,4,0,0.1196,0.1834,True,False,1
4230,2133,10482,3,0,0.1196,0.2549,True,False,1
4231,3018,14756,3,0,0.1196,0.1644,True,False,1
4232,3027,14798,3,0,0.1196,0.2385,True,False,1
4233,3032,14830,3,0,0.1196,0.1686,True,False,1
4234,3152,15374,3,0,0.1196,0.1455,True,False,1
4235,3341,16337,4,0,0.1196,0.1568,True,False,1
4236,3624,17813,4,0,0.1196,0.3715,True,False,1
4237,4266,21225,3,0,0.1196,2.1227,True,False,1
4238,4380,21795,3,0,0.1196,0.3722,True,False,1
4239,5092,25344,3,0,0.1196,1.6394,True,False,1
4240,5201,25907,3,0,0.1196,1.0945,True,False,1
4241,5206,25928,3,0,0.1196,1.4941,True,False,1
4242,792,3870,4,0,0.1195,0.1559,True,False,1
4243,2550,12623,3,0,0.1195,0.7915,True,False,1
4244,2698,13254,3,0,0.1195,0.1793,True,False,1
4245,2941,14364,3,0,0.1195,0.1882,True,False,1
4246,4370,21753,4,0,0.1195,2.4011,True,False,1
4247,5089,25320,3,0,0.1195,1.0362,True,False,1
4248,3021,14768,3,0,0.1194,0.1676,True,False,1
4249,3337,16316,3,0,0.1194,0.1664,True,False,1
4250,3355,16401,4,0,0.1194,0.1522,True,False,1
4251,5454,27156,3,0,0.1194,1.0211,True,False,1
4252,905,4364,3,0,0.1193,0.1528,True,False,1
4253,2426,12049,3,0,0.1193,0.2968,True,False,1
4254,3205,15693,3,0,0.1193,0.172,True,False,1
4255,3460,16977,3,0,0.1193,0.1613,True,False,1
4256,3615,17793,4,0,0.1193,0.3539,True,False,1
4257,4294,21388,4,0,0.1193,0.3028,True,False,1
4258,4443,22056,4,0,0.1193,1.505,True,False,1
4259,4556,22635,4,0,0.1193,1.5908,True,False,1
4260,4927,24569,3,0,0.1193,1.6638,True,False,1
4261,5523,27534,4,0,0.1193,0.9581,True,False,1
4262,3143,15333,3,0,0.1192,0.1601,True,False,1
4263,3211,15711,3,0,0.1192,0.162,True,False,1
4264,3222,15768,3,0,0.1192,0.3592,True,False,1
4265,5466,27219,3,0,0.1192,1.0191,True,False,1
4266,939,4487,3,0,0.1191,0.1559,True,False,1
4267,2925,14323,3,0,0.1191,0.2139,True,False,1
4268,3230,15797,4,0,0.1191,0.1853,True,False,1
4269,5543,27610,3,0,0.1191,0.7955,True,False,1
4270,6444,32219,4,0,0.1191,1.5681,True,False,1
4271,2927,14325,3,0,0.119,0.2523,True,False,1
4272,3201,15683,3,0,0.119,0.1998,True,False,1
4273,4031,19976,3,0,0.119,2.3637,True,False,1
4274,5093,25351,3,0,0.119,1.1823,True,False,1
4275,6303,31448,3,0,0.119,0.5429,True,False,1
4276,2553,12633,3,0,0.1189,0.6883,True,False,1
4277,3043,14877,3,0,0.1189,0.1794,True,False,1
4278,3206,15695,3,0,0.1189,0.1623,True,False,1
4279,3346,16378,3,0,0.1189,0.154,True,False,1
4280,5611,27970,4,0,0.1189,0.9391,True,False,1
4281,5830,29056,3,0,0.1189,2.3333,True,False,1
4282,382,1889,4,0,0.1188,0.1547,True,False,1
4283,3352,16391,3,0,0.1188,0.1644,True,False,1
4284,4265,21223,4,0,0.1188,1.7857,True,False,1
4285,5532,27577,3,0,0.1188,0.7719,True,False,1
4286,663,3209,4,0,0.1187,0.1543,True,False,1
4287,2561,12684,3,0,0.1187,0.1657,True,False,1
4288,3363,16445,3,0,0.1187,0.2304,True,False,1
4289,5738,28610,3,0,0.1187,1.5918,True,False,1
4290,2314,11527,3,0,0.1186,0.1566,True,False,1
4291,2692,13235,3,0,0.1186,0.5192,True,False,1
4292,2937,14357,3,0,0.1186,0.2446,True,False,1
4293,3365,16455,3,0,0.1186,0.1727,True,False,1
4294,3367,16458,3,0,0.1186,0.1461,True,False,1
4295,3617,17797,4,0,0.1186,0.3901,True,False,1
4296,4784,23750,4,0,0.1186,0.9441,True,False,1
4297,5060,25169,3,0,0.1186,0.9399,True,False,1
4298,2136,10518,3,0,0.1185,0.2511,True,False,1
4299,5607,27953,4,0,0.1185,0.9726,True,False,1
4300,2424,12026,3,0,0.1184,0.1639,True,False,1
4301,3017,14755,3,0,0.1184,0.1651,True,False,1
4302,3034,14834,3,0,0.1184,0.1769,True,False,1
4303,3223,15769,4,0,0.1184,0.1885,True,False,1
4304,975,4687,3,0,0.1183,0.1545,True,False,1
4305,2562,12685,3,0,0.1183,0.1691,True,False,1
4306,2946,14389,3,0,0.1183,0.142,True,False,1
4307,3362,16433,3,0,0.1183,0.2818,True,False,1
4308,2422,12022,3,0,0.1182,0.1615,True,False,1
4309,2548,12613,3,0,0.1182,0.3311,True,False,1
4310,5458,27176,3,0,0.1182,0.8286,True,False,1
4311,1028,5014,4,0,0.1181,0.1536,True,False,1
4312,2313,11525,3,0,0.1181,0.1535,True,False,1
4313,2547,12607,3,0,0.1181,0.16,True,False,1
4314,3357,16407,3,0,0.1181,0.246,True,False,1
4315,5260,26198,3,0,0.1181,1.0014,True,False,1
4316,786,3817,3,0,0.118,0.1562,True,False,1
4317,1152,5565,3,0,0.118,0.1717,True,False,1
4318,3227,15792,4,0,0.118,0.179,True,False,1
4319,3215,15724,3,0,0.1179,0.1781,True,False,1
4320,4403,21893,4,0,0.1179,0.932,True,False,1
4321,5312,26483,4,0,0.1179,1.9842,True,False,1
4322,18,74,4,0,0.1178,0.1034,True,False,1
4323,5471,27231,3,0,0.1178,1.4245,True,False,1
4324,5205,25918,3,0,0.1176,1.0992,True,False,1
4325,2777,13675,3,0,0.1175,0.1804,True,False,1
4326,3204,15689,3,0,0.1175,0.1703,True,False,1
4327,3366,16457,3,0,0.1175,0.1463,True,False,1
4328,3368,16468,3,0,0.1175,0.1545,True,False,1
4329,779,3771,4,0,0.1174,0.1537,True,False,1
4330,1138,5474,4,0,0.1174,0.16,True,False,1
4331,5207,25930,3,0,0.1174,1.1538,True,False,1
4332,4041,20028,4,0,0.1173,0.9385,True,False,1
4333,856,4164,4,0,0.1172,0.1519,True,False,1
4334,3207,15696,3,0,0.1172,0.1588,True,False,1
4335,5456,27171,3,0,0.1171,0.807,True,False,1
4336,5474,27247,3,0,0.1171,0.8743,True,False,1
4337,5472,27237,3,0,0.117,0.8385,True,False,1
4338,1342,6531,4,0,0.1167,0.1771,True,False,1
4339,3361,16421,3,0,0.1165,0.1677,True,False,1
4340,4026,19957,3,0,0.1155,1.5105,True,False,1
4341,4273,21276,4,0,0.1153,1.6658,True,False,1
4342,3340,16323,4,0,0.1149,0.1586,True,False,1
4343,1341,6523,3,0,0.1148,0.164,True,False,1
4344,4023,19929,4,0,0.1145,2.34,True,False,1
4345,2934,14348,3,0,0.1136,0.1415,True,False,1
4346,4032,19978,3,0,0.1135,1.5076,True,False,1
4347,4027,19961,3,0,0.1128,2.357,True,False,1
4348,4028,19966,3,0,0.1127,1.5011,True,False,1
4349,4012,19883,3,0,0.1123,2.4245,True,False,1
4350,3210,15705,4,0,0.1119,0.1615,True,False,1
4351,94,479,3,0,0.1114,0.1072,True,False,1
4352,4020,19910,3,0,0.1114,1.5013,True,False,1
4353,4022,19915,4,0,0.1107,1.5093,True,False,1
4354,6411,32078,3,0,0.108,1.5749,True,False,1
4355,6389,31913,3,0,0.1079,1.2439,True,False,1
4356,6121,30512,4,0,0.1075,1.0558,True,False,1
4357,5863,29224,3,0,0.1074,1.908,True,False,1
4358,6384,31889,3,0,0.1074,2.3268,True,False,1
4359,3238,15847,4,0,0.1073,0.4508,True,False,1
4360,4868,24236,3,0,0.1073,1.3599,True,False,1
4361,6437,32176,4,0,0.1073,1.7535,True,False,1
4362,1212,5875,3,0,0.1062,0.0627,True,True,1
4363,6410,32077,3,0,0.106,1.099,True,False,1
4364,5449,27131,4,0,0.1057,0.7742,True,False,1
4365,3436,16845,3,0,0.1055,1.12,True,False,1
4366,4207,20910,4,0,0.1054,1.4811,True,False,1
4367,1819,8872,4,0,0.1053,0.034,True,True,1
4368,5400,26904,4,0,0.1053,0.8618,True,False,1
4369,6378,31859,3,0,0.1053,1.1867,True,False,1
4370,6370,31804,4,0,0.1051,1.9106,True,False,1
4371,6379,31868,3,0,0.1051,1.193,True,False,1
4372,3825,18906,3,0,0.105,1.0706,True,False,1
4373,5690,28417,4,0,0.105,1.4617,True,False,1
4374,6353,31715,3,0,0.105,1.4518,True,False,1
4375,4371,21756,3,0,0.1049,1.632,True,False,1
4376,6388,31908,3,0,0.1049,1.2789,True,False,1
4377,6350,31701,3,0,0.1048,2.3677,True,False,1
4378,6312,31506,3,0,0.1045,1.6301,True,False,1
4379,6366,31785,4,0,0.1045,1.49,True,False,1
4380,3239,15848,4,0,0.1044,0.2062,True,False,1
4381,6380,31872,3,0,0.1044,1.2041,True,False,1
4382,4830,24007,4,0,0.1043,1.5302,True,False,1
4383,6345,31668,3,0,0.1042,1.2947,True,False,1
4384,6404,32025,3,0,0.1042,1.2153,True,False,1
4385,6368,31788,4,0,0.104,2.2418,True,False,1
4386,5556,27668,4,0,0.1039,0.7591,True,False,1
4387,6409,32063,3,0,0.1037,1.2888,True,False,1
4388,5452,27146,4,0,0.1036,1.0335,True,False,1
4389,5551,27651,4,0,0.1036,0.8803,True,False,1
4390,3224,15773,3,0,0.1035,0.174,True,False,1
4391,4776,23720,3,0,0.1034,1.4655,True,False,1
4392,5541,27605,4,0,0.1032,0.7567,True,False,1
4393,4257,21157,3,0,0.1031,2.1435,True,False,1
4394,6425,32132,3,0,0.1031,1.2691,True,False,1
4395,4261,21189,3,0,0.103,1.2889,True,False,1
4396,5031,25046,3,0,0.1029,0.234,True,False,1
4397,5137,25562,4,0,0.1028,0.6007,True,False,1
4398,4085,20283,4,0,0.1027,2.2432,True,False,1
4399,5395,26869,3,0,0.1027,1.0465,True,False,1
4400,101,523,3,0,0.1026,0.1044,True,False,1
4401,4597,22851,3,0,0.1026,0.8605,True,False,1
4402,3433,16825,3,0,0.1025,1.128,True,False,1
4403,3430,16812,3,0,0.1023,1.155,True,False,1
4404,100,517,3,0,0.1022,0.1121,True,False,1
4405,6387,31902,3,0,0.1021,1.2534,True,False,1
4406,99,507,3,0,0.102,0.1247,True,False,1
4407,5553,27654,4,0,0.102,1.0101,True,False,1
4408,4573,22706,4,0,0.1019,1.3751,True,False,1
4409,4770,23685,3,0,0.1019,1.4166,True,False,1
4410,5667,28287,3,0,0.1019,1.8743,True,False,1
4411,60,290,4,0,0.1018,0.1028,True,False,1
4412,3251,15895,4,0,0.1018,0.2161,True,False,1
4413,5544,27616,4,0,0.1018,0.7667,True,False,1
4414,6441,32192,4,0,0.1018,1.3708,True,False,1
4415,5470,27230,4,0,0.1017,0.7082,True,False,1
4416,5548,27634,4,0,0.1017,0.7681,True,False,1
4417,293,1448,4,0,0.1016,0.1027,True,False,1
4418,1755,8517,3,0,0.1016,0.0737,True,True,1
4419,4572,22704,4,0,0.1016,2.4097,True,False,1
4420,61,300,4,0,0.1015,0.1029,True,False,1
4421,88,461,4,0,0.1014,0.1028,True,False,1
4422,791,3857,3,0,0.1014,0.1358,True,False,1
4423,4368,21746,3,0,0.1014,1.6293,True,False,1
4424,4481,22289,3,0,0.1014,1.322,True,False,1
4425,6442,32194,4,0,0.1014,1.7329,True,False,1
4426,97,488,4,0,0.1013,0.1028,True,False,1
4427,109,566,3,0,0.1013,0.1044,True,False,1
4428,286,1416,4,0,0.1013,0.1033,True,False,1
4429,6372,31837,3,0,0.1013,1.3401,True,False,1
4430,104,526,4,0,0.1012,0.1033,True,False,1
4431,6334,31599,3,0,0.1012,1.1734,True,False,1
4432,273,1356,3,0,0.1011,0.1124,True,False,1
4433,1251,6137,3,0,0.1011,0.1624,True,False,1
4434,3648,17915,3,0,0.1011,0.1777,True,False,1
4435,3386,16553,4,0,0.101,0.2112,True,False,1
4436,4177,20764,4,0,0.101,1.6703,True,False,1
4437,5098,25415,3,0,0.101,1.0846,True,False,1
4438,1395,6802,4,0,0.1009,0.0346,True,True,1
4439,1830,8910,3,0,0.1009,0.0706,True,True,1
4440,4358,21686,3,0,0.1009,0.7792,True,False,1
4441,6321,31544,3,0,0.1009,1.2736,True,False,1
4442,89,462,4,0,0.1008,0.1081,True,False,1
4443,98,496,3,0,0.1008,0.1048,True,False,1
4444,4571,22703,4,0,0.1008,1.4008,True,False,1
4445,5505,27445,4,0,0.1008,1.8286,True,False,1
4446,6317,31527,3,0,0.1008,1.7292,True,False,1
4447,16,61,3,0,0.1007,0.1029,True,False,1
4448,6171,30824,3,0,0.1007,0.6355,True,False,1
4449,15,58,4,0,0.1006,0.103,True,False,1
4450,62,305,3,0,0.1006,0.1033,True,False,1
4451,290,1431,4,0,0.1006,0.1015,True,False,1
4452,292,1448,3,0,0.1006,0.1048,True,False,1
4453,1468,7169,4,0,0.1006,0.0438,True,True,1
4454,6314,31518,3,0,0.1006,1.6378,True,False,1
4455,6326,31559,3,0,0.1006,1.2656,True,False,1
4456,107,546,3,0,0.1005,0.1034,True,False,1
4457,287,1418,4,0,0.1005,0.1052,True,False,1
4458,3649,17917,3,0,0.1005,0.1782,True,False,1
4459,4772,23694,3,0,0.1005,1.6992,True,False,1
4460,5535,27588,4,0,0.1005,1.0399,True,False,1
4461,5741,28625,3,0,0.1005,1.9391,True,False,1
4462,5796,28875,3,0,0.1005,0.1678,True,False,1
4463,17,67,4,0,0.1004,0.1033,True,False,1
4464,158,798,3,0,0.1004,0.1022,True,False,1
4465,59,287,3,0,0.1003,0.1042,True,False,1
4466,105,529,4,0,0.1003,0.1051,True,False,1
4467,281,1384,3,0,0.1003,0.1032,True,False,1
4468,3213,15715,4,0,0.1003,0.1848,True,False,1
4469,5261,26202,3,0,0.1003,0.9561,True,False,1
4470,6348,31688,4,0,0.1003,1.1943,True,False,1
4471,19,78,4,0,0.1002,0.1032,True,False,1
4472,63,305,4,0,0.1002,0.1024,True,False,1
4473,103,525,4,0,0.1002,0.1057,True,False,1
4474,106,537,4,0,0.1002,0.1032,True,False,1
4475,157,791,4,0,0.1002,0.1027,True,False,1
4476,1634,7962,4,0,0.1002,0.034,True,True,1
4477,1713,8360,4,0,0.1002,0.0329,True,True,1
4478,4347,21654,3,0,0.1002,1.4454,True,False,1
4479,5072,25230,3,0,0.1002,1.3995,True,False,1
4480,3893,19297,3,0,0.1001,2.6365,True,False,1
4481,4570,22698,4,0,0.1001,1.3989,True,False,1
4482,4961,24738,3,0,0.1001,0.9014,True,False,1
4483,6443,32207,4,0,0.1001,2.0301,True,False,1
4484,1397,6804,4,0,0.1,0.0343,True,True,1
4485,3699,18242,3,0,0.1,0.2572,True,False,1
4486,4089,20307,4,0,0.1,2.9852,True,False,1
4487,4354,21677,3,0,0.1,0.8506,True,False,1
4488,4444,22060,3,0,0.1,1.5023,True,False,1
4489,5445,27110,3,0,0.1,1.7571,True,False,1
4490,5559,27679,4,0,0.1,0.777,True,False,1
4491,6424,32125,3,0,0.1,1.2062,True,False,1
4492,278,1370,4,0,0.0999,0.1038,True,False,1
4493,1902,9286,3,0,0.0999,0.0715,True,True,1
4494,4346,21651,3,0,0.0999,1.4268,True,False,1
4495,5827,29032,3,0,0.0999,1.9611,True,False,1
4496,6325,31558,3,0,0.0999,1.5649,True,False,1
4497,67,316,4,0,0.0998,0.1035,True,False,1
4498,90,468,4,0,0.0998,0.1029,True,False,1
4499,92,474,4,0,0.0998,0.1044,True,False,1
4500,1630,7928,4,0,0.0998,0.034,True,True,1
4501,3522,17294,4,0,0.0998,1.1448,True,False,1
4502,4441,22047,3,0,0.0998,1.6746,True,False,1
4503,93,476,4,0,0.0997,0.1024,True,False,1
4504,110,578,3,0,0.0997,0.104,True,False,1
4505,280,1380,4,0,0.0997,0.1032,True,False,1
4506,906,4364,4,0,0.0997,0.1352,True,False,1
4507,945,4509,3,0,0.0997,0.1354,True,False,1
4508,1710,8348,4,0,0.0997,0.0333,True,True,1
4509,3377,16502,3,0,0.0997,0.18,True,False,1
4510,4350,21657,3,0,0.0997,1.8828,True,False,1
4511,6120,30511,3,0,0.0997,1.4576,True,False,1
4512,265,1321,3,0,0.0996,0.1031,True,False,1
4513,274,1356,4,0,0.0996,0.1029,True,False,1
4514,1636,7966,4,0,0.0996,0.0339,True,True,1
4515,1712,8357,4,0,0.0996,0.033,True,True,1
4516,4359,21689,3,0,0.0996,0.7729,True,False,1
4517,5453,27152,4,0,0.0996,1.2301,True,False,1
4518,6311,31505,3,0,0.0996,1.045,True,False,1
4519,276,1362,4,0,0.0995,0.1032,True,False,1
4520,1546,7492,4,0,0.0995,0.034,True,True,1
4521,14,54,4,0,0.0994,0.1044,True,False,1
4522,96,485,4,0,0.0994,0.1006,True,False,1
4523,252,1247,3,0,0.0994,0.1026,True,False,1
4524,288,1423,4,0,0.0994,0.1033,True,False,1
4525,653,3141,4,0,0.0994,0.1351,True,False,1
4526,1425,6938,4,0,0.0994,0.1353,True,False,1
4527,1551,7516,4,0,0.0994,0.0339,True,True,1
4528,1555,7540,4,0,0.0994,0.0338,True,True,1
4529,4366,21736,3,0,0.0994,1.8034,True,False,1
4530,5071,25228,3,0,0.0994,1.1814,True,False,1
4531,5461,27198,4,0,0.0994,0.8502,True,False,1
4532,64,306,3,0,0.0993,0.1031,True,False,1
4533,65,306,4,0,0.0993,0.1033,True,False,1
4534,102,524,4,0,0.0993,0.1055,True,False,1
4535,1547,7509,4,0,0.0993,0.0339,True,True,1
4536,3233,15809,3,0,0.0993,0.1641,True,False,1
4537,4260,21188,3,0,0.0993,0.9238,True,False,1
4538,4778,23721,3,0,0.0993,2.1207,True,False,1
4539,159,801,4,0,0.0992,0.1027,True,False,1
4540,1398,6809,4,0,0.0992,0.034,True,True,1
4541,1631,7929,4,0,0.0992,0.034,True,True,1
4542,3243,15872,4,0,0.0992,0.2038,True,False,1
4543,3250,15890,4,0,0.0992,0.202,True,False,1
4544,160,804,3,0,0.0991,0.1039,True,False,1
4545,163,812,4,0,0.0991,0.1011,True,False,1
4546,662,3207,3,0,0.0991,0.1342,True,False,1
4547,1632,7932,4,0,0.0991,0.0337,True,True,1
4548,4349,21656,3,0,0.0991,1.6741,True,False,1
4549,5651,28212,4,0,0.0991,0.9575,True,False,1
4550,1899,9265,3,0,0.099,0.0716,True,True,1
4551,3217,15734,4,0,0.099,0.1316,True,False,1
4552,4099,20344,4,0,0.099,2.1686,True,False,1
4553,4107,20363,4,0,0.099,2.1553,True,False,1
4554,4352,21670,3,0,0.099,1.2296,True,False,1
4555,5462,27200,4,0,0.099,0.8516,True,False,1
4556,375,1851,4,0,0.0989,0.1352,True,False,1
4557,651,3136,4,0,0.0989,0.135,True,False,1
4558,1202,5841,3,0,0.0989,0.1353,True,False,1
4559,1470,7171,4,0,0.0989,0.057,True,True,1
4560,3202,15683,4,0,0.0989,0.1781,True,False,1
4561,3231,15802,3,0,0.0989,0.1641,True,False,1
4562,3891,19288,3,0,0.0989,2.4021,True,False,1
4563,4365,21732,3,0,0.0989,1.6575,True,False,1
4564,4771,23690,3,0,0.0989,1.3844,True,False,1
4565,66,309,3,0,0.0988,0.1032,True,False,1
4566,95,485,3,0,0.0988,0.1012,True,False,1
4567,277,1363,4,0,0.0988,0.1036,True,False,1
4568,1402,6835,3,0,0.0987,0.0391,True,True,1
4569,3228,15794,3,0,0.0987,0.1969,True,False,1
4570,4278,21309,3,0,0.0987,1.8932,True,False,1
4571,4813,23911,3,0,0.0987,2.3777,True,False,1
4572,8,36,3,0,0.0986,0.1025,True,False,1
4573,164,813,4,0,0.0986,0.1027,True,False,1
4574,279,1376,4,0,0.0986,0.1036,True,False,1
4575,1469,7170,4,0,0.0986,0.0559,True,True,1
4576,3229,15795,3,0,0.0986,0.1603,True,False,1
4577,4087,20294,4,0,0.0986,2.7271,True,False,1
4578,283,1395,3,0,0.0985,0.104,True,False,1
4579,3218,15740,4,0,0.0985,0.1303,True,False,1
4580,3225,15776,3,0,0.0985,0.1759,True,False,1
4581,4142,20594,3,0,0.0985,0.8381,True,False,1
4582,4345,21645,3,0,0.0985,1.6574,True,False,1
4583,6323,31548,3,0,0.0985,1.274,True,False,1
4584,285,1399,4,0,0.0984,0.1023,True,False,1
4585,904,4363,4,0,0.0984,0.1331,True,False,1
4586,4367,21743,3,0,0.0984,1.63,True,False,1
4587,166,829,4,0,0.0983,0.1028,True,False,1
4588,275,1357,3,0,0.0983,0.1027,True,False,1
4589,3134,15310,3,0,0.0983,0.1317,True,False,1
4590,3212,15713,4,0,0.0983,0.1871,True,False,1
4591,253,1257,4,0,0.0982,0.1017,True,False,1
4592,289,1426,4,0,0.0982,0.1041,True,False,1
4593,778,3771,3,0,0.0982,0.1344,True,False,1
4594,2680,13174,4,0,0.0982,0.5066,True,False,1
4595,3219,15745,4,0,0.0982,0.1948,True,False,1
4596,3432,16821,3,0,0.0982,1.1114,True,False,1
4597,4870,24248,3,0,0.0982,1.3403,True,False,1
4598,162,809,3,0,0.0981,0.1013,True,False,1
4599,251,1246,4,0,0.0981,0.1016,True,False,1
4600,1628,7917,4,0,0.0981,0.0341,True,True,1
4601,3236,15826,3,0,0.0981,0.1591,True,False,1
4602,3360,16420,4,0,0.0981,0.1492,True,False,1
4603,4090,20312,4,0,0.0981,1.2897,True,False,1
4604,91,470,3,0,0.098,0.1026,True,False,1
4605,1137,5474,3,0,0.098,0.1421,True,False,1
4606,3359,16417,4,0,0.098,0.1525,True,False,1
4607,3521,17293,4,0,0.098,1.3438,True,False,1
4608,161,804,4,0,0.0979,0.101,True,False,1
4609,284,1395,4,0,0.0979,0.1024,True,False,1
4610,3203,15688,4,0,0.0979,0.1512,True,False,1
4611,3364,16449,4,0,0.0979,0.1871,True,False,1
4612,3428,16805,3,0,0.0979,1.1838,True,False,1
4613,4178,20771,4,0,0.0979,2.2937,True,False,1
4614,6063,30241,4,0,0.0979,0.9868,True,False,1
4615,6346,31681,3,0,0.0978,1.2749,True,False,1
4616,1718,8370,4,0,0.0977,0.0331,True,True,1
4617,3968,19646,4,0,0.0977,1.1648,True,False,1
4618,4017,19894,3,0,0.0977,1.8443,True,False,1
4619,4575,22716,4,0,0.0977,2.3663,True,False,1
4620,1832,8926,3,0,0.0976,0.0708,True,True,1
4621,3177,15543,3,0,0.0976,1.1678,True,False,1
4622,108,563,4,0,0.0975,0.1015,True,False,1
4623,3246,15880,4,0,0.0975,0.2036,True,False,1
4624,4101,20347,4,0,0.0975,2.1064,True,False,1
4625,1403,6839,3,0,0.0974,0.0398,True,True,1
4626,378,1873,4,0,0.0973,0.1333,True,False,1
4627,1703,8326,4,0,0.0973,0.0328,True,True,1
4628,3214,15720,4,0,0.0973,0.1834,True,False,1
4629,3294,16149,3,0,0.0973,0.7739,True,False,1
4630,974,4685,4,0,0.0972,0.1329,True,False,1
4631,282,1391,3,0,0.0971,0.1034,True,False,1
4632,1702,8320,4,0,0.0971,0.0327,True,True,1
4633,4211,20928,3,0,0.0971,2.5937,True,False,1
4634,1283,6275,3,0,0.097,0.1674,True,False,1
4635,4487,22317,3,0,0.097,0.8414,True,False,1
4636,4098,20342,4,0,0.0969,1.7749,True,False,1
4637,1216,5908,4,0,0.0967,0.1313,True,False,1
4638,1704,8327,4,0,0.0966,0.0328,True,True,1
4639,3248,15886,4,0,0.0966,0.2073,True,False,1
4640,4039,20021,4,0,0.0966,2.5349,True,False,1
4641,1424,6937,3,0,0.0965,0.1339,True,False,1
4642,3551,17444,3,0,0.0965,0.2489,True,False,1
4643,291,1434,3,0,0.0964,0.1016,True,False,1
4644,3245,15878,4,0,0.0964,0.2046,True,False,1
4645,4272,21262,3,0,0.0964,1.7334,True,False,1
4646,1346,6543,4,0,0.096,0.1847,True,False,1
4647,4402,21892,3,0,0.0959,1.4102,True,False,1
4648,4088,20298,4,0,0.0956,2.0123,True,False,1
4649,4100,20345,4,0,0.0951,1.7458,True,False,1
4650,4009,19875,3,0,0.0949,1.7628,True,False,1
4651,4044,20050,4,0,0.0949,0.5841,True,False,1
4652,4019,19898,3,0,0.0948,1.9209,True,False,1
4653,4318,21489,3,0,0.0939,1.3408,True,False,1
4654,3975,19675,3,0,0.0936,0.3858,True,False,1
