fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
59,3976,4,False,1,False,1,21,0.0337,0.033,0.0,0.5441,0,0,True,1,1,25,,strict no-fallback: direct AI assignment did not detect fault,1.1324,0.5138
60,3977,3,True,1,True,1,17,0.0242,0.0715,0.0,0.5457,1,0,True,1,0,16,,,0.9748,0.3253
61,3977,4,True,1,True,1,17,0.0248,0.0676,0.0,0.5117,1,0,True,1,0,23,,,1.0855,0.4735
62,3978,3,True,1,True,1,25,0.0112,0.0657,0.0,0.7524,1,0,True,1,0,34,,,1.506,0.6684
63,3978,4,True,1,True,1,24,0.011,0.0639,0.0,0.7247,1,0,True,1,0,34,,,1.4683,0.6607
64,3979,3,True,1,True,1,13,0.0213,0.0659,0.0,0.3156,1,0,True,1,0,15,,,0.7058,0.2951
65,3979,4,True,1,True,1,13,0.0293,0.0646,0.0,0.2849,1,0,True,1,0,14,,,0.6653,0.2787
66,3980,3,True,1,True,1,14,0.0282,0.065,0.0,0.4126,1,0,True,1,0,19,,,0.9023,0.3883
67,3980,4,True,1,True,1,13,0.0522,0.0645,0.0,0.2806,1,0,True,1,0,14,,,0.6811,0.276
68,3981,3,True,1,True,1,22,0.0222,0.0657,0.0,0.6621,1,0,True,1,0,22,,,1.2008,0.4431
69,3981,4,True,1,True,1,18,0.0208,0.066,0.0,0.4329,1,0,True,1,0,19,,,0.9281,0.3995
70,3982,3,True,1,True,1,14,0.0214,0.0658,0.0,0.4135,1,0,True,1,0,18,,,0.8681,0.3594
71,3982,4,True,1,True,1,13,0.0212,0.0649,0.0,0.28,1,0,True,1,0,14,,,0.6527,0.2784
72,3983,3,True,1,True,1,14,0.0365,0.0662,0.0,0.4072,1,0,True,1,0,20,,,0.917,0.3982
73,3983,4,True,1,True,1,13,0.0526,0.0326,0.0,0.2778,1,0,True,1,0,14,,,0.6494,0.2777
74,3984,3,False,1,False,1,48,0.0642,0.0661,0.0,1.4778,0,0,False,2,325,708,,strict no-fallback: direct AI assignment did not detect fault,21.7837,20.1676
75,3984,4,False,1,False,1,48,0.011,0.0651,0.0,1.4435,0,0,True,1,0,20,,strict no-fallback: direct AI assignment did not detect fault,1.9431,0.4153
76,3987,3,False,1,False,1,15,0.0107,0.065,0.0,0.4478,0,0,True,1,33,119,,strict no-fallback: direct AI assignment did not detect fault,3.5319,3.0002
77,3987,4,False,1,False,1,15,0.0283,0.0656,0.0,0.4524,0,0,False,2,334,696,,strict no-fallback: direct AI assignment did not detect fault,20.634,20.0795
78,3990,3,False,1,False,1,18,0.0109,0.0657,0.0,0.5426,0,0,True,1,0,29,,strict no-fallback: direct AI assignment did not detect fault,1.1992,0.5721
79,3990,4,True,1,True,1,55,0.0124,0.0654,0.0,1.7155,1,0,True,1,0,56,,,2.9122,1.1111
80,3993,3,False,1,False,1,15,0.0101,0.0648,0.0,0.4502,0,0,True,1,1,54,,strict no-fallback: direct AI assignment did not detect fault,1.6225,1.0893
81,3993,4,False,1,False,1,15,0.0102,0.0646,0.0,0.4435,0,0,True,1,62,146,,strict no-fallback: direct AI assignment did not detect fault,4.5547,4.0287
82,3996,3,True,1,True,1,54,0.011,0.0661,0.0,1.6604,1,0,True,1,0,55,,,2.8289,1.0833
83,3996,4,True,1,True,1,55,0.0111,0.0672,0.0,1.7561,1,0,True,1,0,56,,,2.9532,1.1108
84,3997,3,True,1,True,1,23,0.0328,0.0685,0.0,0.6466,1,0,True,1,0,30,,,1.3483,0.5925
85,3997,4,True,1,True,1,20,0.0838,0.0647,0.0,0.5041,1,0,True,1,0,21,,,1.0901,0.4292
86,3998,3,True,1,True,1,13,0.0375,0.0673,0.0,0.3532,1,0,True,1,0,18,,,0.8201,0.3532
87,3998,4,True,1,True,1,13,0.0788,0.0647,0.0,0.2791,1,0,True,1,0,14,,,0.7101,0.2788
88,3999,3,False,1,False,1,27,0.0295,0.068,0.0,0.7775,0,0,True,1,62,155,,strict no-fallback: direct AI assignment did not detect fault,5.0878,4.2047
89,3999,4,False,1,False,1,20,0.0646,0.0322,0.0,0.5023,0,0,True,1,0,19,,strict no-fallback: direct AI assignment did not detect fault,0.982,0.3752
90,4000,3,True,1,True,1,14,0.0292,0.0646,0.0,0.4122,1,0,True,1,0,23,,,0.9636,0.4497
91,4000,4,True,1,True,1,13,0.0608,0.0334,0.0,0.2826,1,0,True,1,0,14,,,0.6649,0.2803
92,4005,3,True,1,True,1,22,0.0091,0.0651,0.0,0.6782,1,0,True,1,0,23,,,1.2064,0.4462
93,4005,4,True,1,True,1,22,0.0091,0.0653,0.0,0.665,1,0,True,1,0,23,,,1.2055,0.4583
94,4007,3,True,1,True,1,20,0.0112,0.066,0.0,0.6285,1,0,True,1,0,21,,,1.1335,0.4196
95,4007,4,True,1,True,1,22,0.0184,0.0646,0.0,0.6372,1,0,True,1,0,23,,,1.2026,0.4747
96,4014,3,True,1,True,1,5,0.005,0.0651,0.0,0.1299,1,0,True,1,0,6,,,0.324,0.1159
97,4014,4,True,1,True,1,7,0.0052,0.0667,0.0,0.2237,1,0,True,1,0,8,,,0.4595,0.156
98,4027,3,True,1,True,1,13,0.006,0.0662,0.0,0.4205,1,0,True,1,0,14,,,0.7837,0.2823
99,4027,4,True,1,True,1,6,0.0104,0.0678,0.0,0.1275,1,0,True,1,0,8,,,0.3812,0.1672
100,4028,3,True,1,True,1,4,0.005,0.0319,0.0,0.0,1,0,True,1,0,3,,,0.0976,0.0566
101,4028,4,True,1,True,1,4,0.0054,0.0323,0.0,0.0,1,0,True,1,0,5,,,0.1463,0.1043
102,4036,3,False,1,False,1,35,0.0316,0.0649,0.0,1.064,0,0,False,2,328,694,,strict no-fallback: direct AI assignment did not detect fault,21.1721,20.0034
103,4036,4,False,1,False,1,35,0.0547,0.069,0.0,1.1416,0,0,False,2,324,686,,strict no-fallback: direct AI assignment did not detect fault,21.2966,20.0232
104,4041,3,True,1,True,1,6,0.0124,0.0698,0.0,0.1692,1,0,True,1,0,7,,,0.415,0.1554
105,4041,4,True,1,True,1,6,0.0126,0.0682,0.0,0.1645,1,0,True,1,0,7,,,0.407,0.1538
106,4047,3,True,1,True,1,21,0.0131,0.0658,0.0,0.6467,1,0,True,1,0,23,,,1.2131,0.4798
107,4047,4,True,1,True,1,21,0.0114,0.0652,0.0,0.6515,1,0,True,1,0,22,,,1.1848,0.4485
108,4053,3,True,1,True,1,21,0.0114,0.069,0.0,0.6464,1,0,True,1,0,22,,,1.1983,0.4635
109,4053,4,True,1,True,1,21,0.0111,0.0661,0.0,0.6359,1,0,True,1,0,22,,,1.1998,0.4788
110,4056,3,True,1,True,1,19,0.0256,0.0685,0.0,0.5927,1,0,True,1,0,20,,,1.1416,0.4468
111,4056,4,True,1,True,1,22,0.0276,0.0676,0.0,0.7094,1,0,True,1,0,23,,,1.3124,0.4999
112,4059,3,True,1,True,1,20,0.0122,0.066,0.0,0.6111,1,0,True,1,0,21,,,1.1273,0.4301
113,4059,4,True,1,True,1,19,0.013,0.0683,0.0,0.5916,1,0,True,1,0,20,,,1.0974,0.4165
114,4061,3,False,1,False,1,13,0.0117,0.0673,0.0,0.399,0,0,True,1,0,22,,strict no-fallback: direct AI assignment did not detect fault,0.956,0.4701
115,4061,4,False,1,False,1,12,0.0121,0.0667,0.0,0.3528,0,0,True,1,0,21,,strict no-fallback: direct AI assignment did not detect fault,0.8717,0.4321
116,4064,3,True,1,True,1,21,0.0105,0.067,0.0,0.6434,1,0,True,1,0,22,,,1.1928,0.464
117,4064,4,True,1,True,1,21,0.0113,0.0662,0.0,0.6419,1,0,True,1,0,22,,,1.1816,0.4545
118,4067,3,True,1,True,1,21,0.0099,0.0669,0.0,0.6412,1,0,True,1,0,22,,,1.1776,0.4516
119,4067,4,True,1,True,1,21,0.0108,0.0656,0.0,0.6498,1,0,True,1,0,22,,,1.185,0.451
120,4070,3,False,1,False,1,10,0.0099,0.0641,0.0,0.2858,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0261,0.6585
121,4070,4,False,1,False,1,10,0.0119,0.0662,0.0,0.288,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0593,0.6848
122,4073,3,False,1,False,1,10,0.0109,0.065,0.0,0.2896,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0636,0.6903
123,4073,4,False,1,False,1,10,0.0107,0.0657,0.0,0.2905,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0536,0.679
124,4076,3,False,1,False,1,10,0.0131,0.0692,0.0,0.2889,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.059,0.6797
125,4076,4,False,1,False,1,10,0.0107,0.0654,0.0,0.2841,0,0,True,1,3,30,,strict no-fallback: direct AI assignment did not detect fault,1.0388,0.6708
126,4079,3,False,1,False,1,10,0.0102,0.0658,0.0,0.2845,0,0,True,1,3,31,,strict no-fallback: direct AI assignment did not detect fault,1.0536,0.6853
127,4079,4,False,1,False,1,10,0.0098,0.065,0.0,0.2877,0,0,True,1,3,31,,strict no-fallback: direct AI assignment did not detect fault,1.0489,0.6786
128,4082,3,True,1,True,1,21,0.0098,0.0679,0.0,0.6351,1,0,True,1,0,22,,,1.1694,0.4488
129,4082,4,True,1,True,1,21,0.0105,0.0663,0.0,0.6358,1,0,True,1,0,22,,,1.1557,0.4349
130,4085,3,True,1,True,1,21,0.0111,0.0647,0.0,0.6353,1,0,True,1,0,22,,,1.1674,0.4482
131,4085,4,True,1,True,1,21,0.0113,0.0659,0.0,0.632,1,0,True,1,0,22,,,1.1717,0.4548
132,4090,3,True,1,True,1,21,0.0119,0.0661,0.0,0.6358,1,0,True,1,0,22,,,1.1822,0.4605
133,4090,4,True,1,True,1,21,0.014,0.0669,0.0,0.6536,1,0,True,1,0,22,,,1.1943,0.4519
134,4093,3,True,1,True,1,21,0.0121,0.0678,0.0,0.6388,1,0,True,1,0,22,,,1.1822,0.4554
135,4093,4,True,1,True,1,21,0.0127,0.0647,0.0,0.6266,1,0,True,1,0,22,,,1.1677,0.4559
136,4096,3,False,1,False,1,8,0.0127,0.0678,0.0,0.2251,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8739,0.56
137,4096,4,False,1,False,1,8,0.0119,0.0668,0.0,0.2231,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8512,0.5415
138,4099,3,False,1,False,1,8,0.0108,0.0656,0.0,0.2216,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8724,0.5665
139,4099,4,False,1,False,1,8,0.0106,0.0644,0.0,0.223,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8751,0.5694
140,4102,3,False,1,False,1,8,0.0104,0.0712,0.0,0.2343,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8723,0.5467
141,4102,4,False,1,False,1,8,0.0116,0.0659,0.0,0.2217,0,0,True,1,1,26,,strict no-fallback: direct AI assignment did not detect fault,0.8665,0.5595
142,4105,3,False,1,False,1,8,0.0115,0.0669,0.0,0.2269,0,0,True,1,1,27,,strict no-fallback: direct AI assignment did not detect fault,0.9043,0.5908
143,4105,4,False,1,False,1,8,0.0104,0.0639,0.0,0.222,0,0,True,1,1,27,,strict no-fallback: direct AI assignment did not detect fault,0.8793,0.5753
144,4108,3,True,1,True,1,21,0.0103,0.0656,0.0,0.6242,1,0,True,1,0,22,,,1.1472,0.439
145,4108,4,True,1,True,1,21,0.0109,0.0631,0.0,0.628,1,0,True,1,0,22,,,1.159,0.4486
146,4111,3,True,1,True,1,21,0.0109,0.0653,0.0,0.6245,1,0,True,1,0,22,,,1.1435,0.435
147,4111,4,True,1,True,1,21,0.0107,0.0646,0.0,0.6267,1,0,True,1,0,22,,,1.1561,0.4463
148,4116,3,True,1,True,1,21,0.0104,0.0641,0.0,0.6256,1,0,True,1,0,22,,,1.1448,0.4369
149,4116,4,True,1,True,1,21,0.011,0.0662,0.0,0.6265,1,0,True,1,0,22,,,1.1471,0.4356
150,4119,3,True,1,True,1,21,0.0107,0.0647,0.0,0.6412,1,0,True,1,0,22,,,1.1542,0.4294
151,4119,4,True,1,True,1,21,0.0105,0.0639,0.0,0.6145,1,0,True,1,0,22,,,1.1362,0.4392
152,4122,3,True,1,True,1,21,0.0113,0.0658,0.0,0.6286,1,0,True,1,0,22,,,1.1542,0.4405
153,4122,4,True,1,True,1,21,0.0117,0.0656,0.0,0.6336,1,0,True,1,0,22,,,1.1567,0.438
154,4125,3,True,1,True,1,21,0.0104,0.0648,0.0,0.6264,1,0,True,1,0,22,,,1.1378,0.4283
155,4125,4,True,1,True,1,21,0.0116,0.0656,0.0,0.6316,1,0,True,1,0,22,,,1.1567,0.4398
156,4128,3,True,1,True,1,21,0.0118,0.0662,0.0,0.6501,1,0,True,1,0,22,,,1.2053,0.469
157,4128,4,True,1,True,1,21,0.012,0.0669,0.0,0.6463,1,0,True,1,0,22,,,1.2051,0.472
158,4131,3,True,1,True,1,22,0.0108,0.0648,0.0,0.6628,1,0,True,1,0,23,,,1.2296,0.483
159,4131,4,True,1,True,1,22,0.0115,0.0645,0.0,0.6618,1,0,True,1,0,23,,,1.2176,0.4716
160,4134,3,True,1,True,1,21,0.0109,0.0646,0.0,0.6364,1,0,True,1,0,22,,,1.1731,0.453
161,4134,4,True,1,True,1,21,0.0109,0.0642,0.0,0.6416,1,0,True,1,0,22,,,1.1528,0.428
162,4137,3,True,1,True,1,21,0.0125,0.0648,0.0,0.641,1,0,True,1,0,22,,,1.2074,0.4812
163,4137,4,True,1,True,1,21,0.0113,0.0673,0.0,0.6297,1,0,True,1,0,22,,,1.1864,0.4701
164,4146,3,True,1,True,1,21,0.0117,0.0665,0.0,0.6496,1,0,True,1,0,22,,,1.1916,0.4558
165,4146,4,True,1,True,1,21,0.0108,0.0654,0.0,0.6344,1,0,True,1,0,22,,,1.1481,0.4297
166,4148,3,False,1,False,1,10,0.0104,0.0668,0.0,0.2899,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9443,0.569
167,4148,4,False,1,False,1,10,0.0111,0.0652,0.0,0.2863,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.935,0.5646
168,4150,3,False,1,False,1,9,0.0108,0.0652,0.0,0.2535,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9162,0.5786
169,4150,4,False,1,False,1,9,0.0105,0.064,0.0,0.2542,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9021,0.5656
170,4152,3,False,1,False,1,9,0.0105,0.0644,0.0,0.2584,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9103,0.5692
171,4152,4,False,1,False,1,9,0.0115,0.0659,0.0,0.255,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9129,0.5724
172,4154,3,False,1,False,1,9,0.0115,0.0657,0.0,0.2521,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9185,0.5811
173,4154,4,False,1,False,1,9,0.0138,0.0651,0.0,0.2518,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9152,0.5763
174,4156,3,False,1,False,1,9,0.011,0.0676,0.0,0.2546,0,0,True,1,2,28,,strict no-fallback: direct AI assignment did not detect fault,0.9364,0.595
175,4156,4,False,1,False,1,9,0.0105,0.0645,0.0,0.2533,0,0,True,1,2,28,,strict no-fallback: direct AI assignment did not detect fault,0.9274,0.5914
176,4158,3,True,1,True,1,21,0.0108,0.0645,0.0,0.6301,1,0,True,1,0,22,,,1.1367,0.4236
177,4158,4,True,1,True,1,21,0.0107,0.0666,0.0,0.6197,1,0,True,1,0,22,,,1.1338,0.4287
178,4160,3,True,1,True,1,21,0.0117,0.0662,0.0,0.6239,1,0,True,1,0,22,,,1.1828,0.4731
179,4160,4,True,1,True,1,21,0.0116,0.0647,0.0,0.6293,1,0,True,1,0,22,,,1.167,0.4532
180,4165,3,True,1,True,1,7,0.0105,0.0656,0.0,0.1884,1,0,True,1,0,8,,,0.4341,0.1606
181,4165,4,True,1,True,1,7,0.0114,0.0661,0.0,0.1899,1,0,True,1,0,8,,,0.4349,0.1593
182,4168,3,True,1,True,1,21,0.0105,0.0645,0.0,0.6293,1,0,True,1,0,22,,,1.1577,0.4456
183,4168,4,True,1,True,1,21,0.0113,0.064,0.0,0.6337,1,0,True,1,0,22,,,1.1671,0.4493
184,4170,3,False,1,False,1,10,0.0115,0.0644,0.0,0.2841,0,0,True,1,0,22,,strict no-fallback: direct AI assignment did not detect fault,0.8221,0.4543
185,4170,4,False,1,False,1,10,0.0115,0.0654,0.0,0.2819,0,0,True,1,2,27,,strict no-fallback: direct AI assignment did not detect fault,0.9582,0.5913
186,4176,3,True,1,True,1,21,0.0112,0.0637,0.0,0.6229,1,0,True,1,0,22,,,1.1482,0.4422
187,4176,4,True,1,True,1,21,0.0116,0.0641,0.0,0.6184,1,0,True,1,0,22,,,1.1562,0.4534
188,4178,3,True,1,True,1,21,0.0113,0.0656,0.0,0.6407,1,0,True,1,0,22,,,1.1788,0.453
189,4178,4,True,1,True,1,21,0.0127,0.0655,0.0,0.6394,1,0,True,1,0,22,,,1.1695,0.444
190,4185,3,True,1,True,1,22,0.0157,0.0651,0.0,0.6196,1,0,True,1,0,23,,,1.1853,0.477
191,4185,4,True,1,True,1,22,0.0163,0.067,0.0,0.64,1,0,True,1,0,22,,,1.179,0.4477
192,4188,3,True,1,True,1,22,0.0157,0.0644,0.0,0.622,1,0,True,1,0,23,,,1.1819,0.4714
193,4188,4,True,1,True,1,22,0.0168,0.0736,0.0,0.6237,1,0,True,1,0,22,,,1.155,0.4324
194,4194,3,True,1,True,1,77,0.0108,0.0646,0.0,2.3752,1,0,True,1,0,78,,,4.0486,1.5902
195,4194,4,True,1,True,1,77,0.0105,0.0636,0.0,2.3878,1,0,True,1,0,78,,,4.0343,1.5646
196,4197,3,True,1,True,1,47,0.0106,0.0655,0.0,1.4424,1,0,True,1,0,48,,,2.4849,0.9586
197,4197,4,True,1,True,1,47,0.0108,0.064,0.0,1.4387,1,0,True,1,0,48,,,2.475,0.9537
198,4199,3,True,1,True,1,17,0.0113,0.0662,0.0,0.4859,1,0,True,1,0,18,,,0.9415,0.3698
199,4199,4,True,1,True,1,17,0.0117,0.0656,0.0,0.4909,1,0,True,1,0,18,,,0.9314,0.355
200,4201,3,True,1,True,1,62,0.0104,0.0656,0.0,1.9316,1,0,True,1,0,63,,,3.3369,1.3215
201,4201,4,True,1,True,1,62,0.011,0.0647,0.0,1.9182,1,0,True,1,0,63,,,3.2647,1.2628
202,4203,3,False,1,False,1,3,0.011,0.0652,0.0,0.0629,0,0,True,1,0,9,,strict no-fallback: direct AI assignment did not detect fault,0.3253,0.1782
203,4203,4,False,1,False,1,3,0.0104,0.0654,0.0,0.0636,0,0,True,1,2,14,,strict no-fallback: direct AI assignment did not detect fault,0.4696,0.3222
204,4207,3,True,1,True,1,21,0.0103,0.0648,0.0,0.6126,1,0,True,1,0,22,,,1.1338,0.4381
205,4207,4,True,1,True,1,21,0.0111,0.0668,0.0,0.6484,1,0,True,1,0,22,,,1.1819,0.4477
206,4210,3,True,1,True,1,17,0.0108,0.0684,0.0,0.5037,1,0,True,1,0,18,,,0.9494,0.3585
207,4210,4,True,1,True,1,17,0.0115,0.0697,0.0,0.5196,1,0,True,1,0,18,,,0.9954,0.3865
208,4212,3,True,1,True,1,21,0.0101,0.065,0.0,0.6298,1,0,True,1,0,22,,,1.2286,0.5158
209,4212,4,True,1,True,1,21,0.0105,0.0651,0.0,0.6176,1,0,True,1,0,22,,,1.1509,0.4499
210,4214,3,True,1,True,1,47,0.0116,0.066,0.0,1.4504,1,0,True,1,0,48,,,2.4933,0.9569
211,4214,4,True,1,True,1,47,0.0114,0.0647,0.0,1.4315,1,0,True,1,0,48,,,2.4889,0.9735
212,4216,3,True,1,True,1,12,0.0108,0.0658,0.0,0.3306,1,0,True,1,0,13,,,0.6668,0.2506
213,4216,4,True,1,True,1,12,0.0113,0.0668,0.0,0.3252,1,0,True,1,0,13,,,0.68,0.2677
214,4218,3,True,1,True,1,32,0.0101,0.0645,0.0,1.0017,1,0,True,1,0,33,,,1.7536,0.6691
215,4218,4,True,1,True,1,32,0.0103,0.0644,0.0,0.9767,1,0,True,1,0,33,,,1.7311,0.6719
216,4220,3,True,1,True,1,77,0.0107,0.0651,0.0,2.4846,1,0,True,1,0,78,,,4.1152,1.5464
217,4220,4,True,1,True,1,77,0.0117,0.0652,0.0,2.3895,1,0,True,1,0,78,,,4.099,1.6243
218,4224,3,True,1,True,1,77,0.0099,0.0641,0.0,2.4065,1,0,True,1,0,78,,,4.0569,1.5686
219,4224,4,True,1,True,1,78,0.0112,0.0655,0.0,2.3871,1,0,True,1,0,78,,,4.1466,1.6743
220,4226,3,True,1,True,1,40,0.011,0.0638,0.0,1.215,1,0,True,1,0,41,,,2.1118,0.8138
221,4226,4,True,1,True,1,40,0.0111,0.0655,0.0,1.2511,1,0,True,1,0,41,,,2.1737,0.8381
222,4228,3,True,1,True,1,47,0.0101,0.0646,0.0,1.4453,1,0,True,1,0,48,,,2.5189,0.9911
223,4228,4,True,1,True,1,48,0.01,0.0639,0.0,1.4276,1,0,True,1,0,48,,,2.4552,0.9452
224,4230,3,True,1,True,1,17,0.0101,0.0644,0.0,0.4786,1,0,True,1,0,18,,,0.9163,0.3544
225,4230,4,True,1,True,1,18,0.0098,0.065,0.0,0.4796,1,0,True,1,0,18,,,0.9111,0.3478
226,4232,3,True,1,True,1,62,0.0102,0.0648,0.0,1.9727,1,0,True,1,0,63,,,3.3463,1.2901
227,4232,4,True,1,True,1,63,0.0096,0.0644,0.0,1.9114,1,0,True,1,0,63,,,3.3201,1.3267
228,4234,3,True,1,True,1,32,0.01,0.0643,0.0,0.9546,1,0,True,1,0,33,,,1.7007,0.6638
229,4234,4,True,1,True,1,32,0.0103,0.0652,0.0,0.9598,1,0,True,1,0,33,,,1.7026,0.6594
230,4236,3,True,1,True,1,25,0.0104,0.067,0.0,0.7429,1,0,True,1,0,26,,,1.338,0.5095
231,4236,4,True,1,True,1,25,0.0115,0.0655,0.0,0.7347,1,0,True,1,0,26,,,1.3315,0.5115
232,4238,3,True,1,True,1,37,0.0101,0.0651,0.0,1.1196,1,0,True,1,0,38,,,1.9545,0.7515
233,4238,4,True,1,True,1,37,0.0112,0.0638,0.0,1.1253,1,0,True,1,0,38,,,1.9625,0.7537
234,4240,3,True,1,True,1,17,0.0107,0.0645,0.0,0.4929,1,0,True,1,0,18,,,0.9363,0.3604
235,4240,4,True,1,True,1,18,0.0102,0.0645,0.0,0.4893,1,0,True,1,0,18,,,0.9293,0.3572
236,4242,3,True,1,True,1,47,0.0096,0.0654,0.0,1.4374,1,0,True,1,0,48,,,2.4789,0.9583
237,4242,4,True,1,True,1,48,0.01,0.0644,0.0,1.4455,1,0,True,1,0,48,,,2.483,0.955
238,4244,3,True,1,True,1,12,0.0095,0.0642,0.0,0.3335,1,0,True,1,0,13,,,0.6716,0.2562
239,4244,4,True,1,True,1,13,0.0096,0.064,0.0,0.3362,1,0,True,1,0,13,,,0.6698,0.2511
240,4246,3,True,1,True,1,32,0.01,0.0653,0.0,0.9619,1,0,True,1,0,33,,,1.7234,0.6778
241,4246,4,True,1,True,1,33,0.0098,0.0659,0.0,0.9778,1,0,True,1,0,33,,,1.704,0.6426
242,4248,3,True,1,True,1,77,0.0109,0.068,0.0,2.385,1,0,True,1,0,78,,,4.0674,1.5954
243,4248,4,True,1,True,1,78,0.0111,0.0653,0.0,2.4782,1,0,True,1,0,78,,,4.2522,1.6896
244,4250,3,True,1,True,1,22,0.0103,0.065,0.0,0.6427,1,0,True,1,0,23,,,1.177,0.451
245,4250,4,True,1,True,1,22,0.0101,0.0631,0.0,0.6435,1,0,True,1,0,23,,,1.1743,0.4487
246,4252,3,True,1,True,1,17,0.011,0.0638,0.0,0.4895,1,0,True,1,0,18,,,0.9348,0.3616
247,4252,4,True,1,True,1,17,0.0108,0.0673,0.0,0.5143,1,0,True,1,0,18,,,0.9574,0.3567
248,4255,3,True,1,True,1,77,0.0112,0.0711,0.0,2.5115,1,0,True,1,0,78,,,4.2691,1.6668
249,4255,4,True,1,True,1,79,0.0108,0.0648,0.0,2.4232,1,0,True,1,0,78,,,4.1789,1.6721
250,4257,3,True,1,True,1,40,0.0107,0.065,0.0,1.2278,1,0,True,1,0,41,,,2.1398,0.8281
251,4257,4,True,1,True,1,41,0.01,0.0641,0.0,1.2207,1,0,True,1,0,41,,,2.1211,0.8184
252,4259,3,True,1,True,1,32,0.0112,0.0659,0.0,0.9744,1,0,True,1,0,33,,,1.7393,0.6798
253,4259,4,True,1,True,1,33,0.0112,0.0668,0.0,1.0095,1,0,True,1,0,33,,,1.7638,0.668
254,4261,3,True,1,True,1,25,0.0103,0.0653,0.0,0.7476,1,0,True,1,0,26,,,1.3452,0.5136
255,4261,4,True,1,True,1,26,0.0104,0.0687,0.0,0.7423,1,0,True,1,0,26,,,1.4194,0.5899
256,4263,3,True,1,True,1,37,0.0105,0.0663,0.0,1.1286,1,0,True,1,0,38,,,1.9742,0.7603
257,4263,4,True,1,True,1,38,0.0111,0.0641,0.0,1.1294,1,0,True,1,0,38,,,1.9606,0.7477
258,4265,3,True,1,True,1,22,0.0108,0.0681,0.0,0.6429,1,0,True,1,0,23,,,1.176,0.4451
259,4265,4,True,1,True,1,23,0.0116,0.0658,0.0,0.6527,1,0,True,1,0,23,,,1.2006,0.4626
260,4267,3,True,1,True,1,17,0.01,0.0649,0.0,0.4937,1,0,True,1,0,18,,,0.9301,0.3534
261,4267,4,True,1,True,1,18,0.0107,0.0664,0.0,0.4891,1,0,True,1,0,18,,,0.9273,0.3522
262,4277,3,True,1,True,1,7,0.0113,0.0647,0.0,0.1892,1,0,True,1,0,8,,,0.4443,0.1711
263,4277,4,True,1,True,1,7,0.0092,0.0644,0.0,0.19,1,0,True,1,0,8,,,0.4379,0.1665
264,4280,3,True,1,True,1,6,0.0093,0.0644,0.0,0.1569,1,0,True,1,0,7,,,0.3836,0.1449
265,4280,4,True,1,True,1,6,0.0102,0.0661,0.0,0.1575,1,0,True,1,0,7,,,0.3893,0.147
266,4282,3,True,1,True,1,7,0.0095,0.0656,0.0,0.1935,1,0,True,1,0,8,,,0.4303,0.1537
267,4282,4,True,1,True,1,8,0.0094,0.0641,0.0,0.1895,1,0,True,1,0,8,,,0.4367,0.166
268,4284,3,True,1,True,1,7,0.0092,0.064,0.0,0.1926,1,0,True,1,0,8,,,0.4298,0.1562
269,4284,4,True,1,True,1,7,0.0094,0.0678,0.0,0.1899,1,0,True,1,0,8,,,0.44,0.1652
270,4286,3,True,1,True,1,6,0.0091,0.0671,0.0,0.1626,1,0,True,1,0,7,,,0.3849,0.1383
271,4286,4,True,1,True,1,7,0.0097,0.0657,0.0,0.1567,1,0,True,1,0,7,,,0.3787,0.1389
272,4288,3,True,1,True,1,7,0.0093,0.0622,0.0,0.1832,1,0,True,1,0,8,,,0.4172,0.154
273,4288,4,True,1,True,1,8,0.0092,0.0655,0.0,0.1931,1,0,True,1,0,8,,,0.4408,0.165
274,4293,3,False,1,False,1,17,0.0091,0.0654,0.0,0.4971,0,0,True,1,6,38,,strict no-fallback: direct AI assignment did not detect fault,1.4494,0.8697
