fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s,source_csv
9154,30253,3,True,1,True,1,30,8.5425,0.0,0.0,1.0253,1,0,,,,,,,9.5819,,shard_9000_10000_per_fault.csv
9155,30259,3,True,1,True,1,23,3.1078,0.0326,0.0,0.604,1,0,,,,,,,3.7529,,shard_9000_10000_per_fault.csv
9156,30259,4,True,1,True,1,82,3.1015,0.0334,0.0,0.2868,1,0,,,,,,,3.4276,,shard_9000_10000_per_fault.csv
9157,30265,3,True,1,True,1,31,4.0134,0.0341,0.0,0.5078,1,0,,,,,,,4.5639,,shard_9000_10000_per_fault.csv
9158,30268,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0083,,shard_9000_10000_per_fault.csv
9159,30269,3,True,1,True,1,12,2.6175,0.0,0.0,0.4054,1,0,,,,,,,3.0739,,shard_9000_10000_per_fault.csv
9160,30270,4,True,1,True,1,3,4.9222,0.0323,0.0,0.0,1,0,,,,,,,5.0167,,shard_9000_10000_per_fault.csv
9161,30273,4,True,1,True,1,11,1.9475,0.0342,0.0,0.1336,1,0,,,,,,,2.1268,,shard_9000_10000_per_fault.csv
9162,30276,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.008,,shard_9000_10000_per_fault.csv
9163,30279,3,True,1,True,1,16,9.4409,0.033,0.0,0.375,1,0,,,,,,,9.8579,,shard_9000_10000_per_fault.csv
9164,30282,3,True,1,True,1,31,7.4962,0.0329,0.0,0.51,1,0,,,,,,,8.0475,,shard_9000_10000_per_fault.csv
9165,30292,3,True,1,True,1,31,7.6382,0.0349,0.0,0.5376,1,0,,,,,,,8.2191,,shard_9000_10000_per_fault.csv
9166,30292,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0073,,shard_9000_10000_per_fault.csv
9167,30298,3,True,1,True,1,32,1.6185,0.0332,0.0,0.5434,1,0,,,,,,,2.2036,,shard_9000_10000_per_fault.csv
9168,30301,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0115,,shard_9000_10000_per_fault.csv
9169,30307,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0098,,shard_9000_10000_per_fault.csv
9170,30309,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0111,,shard_9000_10000_per_fault.csv
9171,30312,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0148,,shard_9000_10000_per_fault.csv
9172,30315,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.017,,shard_9000_10000_per_fault.csv
9173,30317,4,False,1,False,1,18,4.2066,0.0,6.2846,5.6385,2,54,,,,,,,16.1595,,shard_9000_10000_per_fault.csv
9174,30321,4,True,1,False,1,0,0.0,0.0,9.9251,0.7937,1,0,,,,,,,20.7331,,shard_9000_10000_per_fault.csv
9175,30323,3,True,1,True,1,2,4.5146,0.0344,0.0,0.0,1,0,,,,,,,4.6127,,shard_9000_10000_per_fault.csv
9176,30323,4,True,1,True,1,11,6.1106,0.0356,0.0,0.0,1,0,,,,,,,6.1503,,shard_9000_10000_per_fault.csv
9177,30324,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0731,,shard_9000_10000_per_fault.csv
9178,30326,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0725,,shard_9000_10000_per_fault.csv
9179,30326,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0051,,shard_9000_10000_per_fault.csv
9180,30329,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0692,,shard_9000_10000_per_fault.csv
9181,30330,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0224,,shard_9000_10000_per_fault.csv
9182,30332,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0266,,shard_9000_10000_per_fault.csv
9183,30332,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0046,,shard_9000_10000_per_fault.csv
9184,30334,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0248,,shard_9000_10000_per_fault.csv
9185,30335,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0368,,shard_9000_10000_per_fault.csv
9186,30336,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0371,,shard_9000_10000_per_fault.csv
9187,30337,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0347,,shard_9000_10000_per_fault.csv
9188,30339,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0625,,shard_9000_10000_per_fault.csv
9189,30339,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0044,,shard_9000_10000_per_fault.csv
9190,30348,3,False,1,False,1,34,0.4529,0.0662,0.0002,6.093,2,70,,,,,,,6.6202,,shard_9000_10000_per_fault.csv
9191,30353,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.029,,shard_9000_10000_per_fault.csv
9192,30353,4,True,1,False,1,0,0.0,0.0,8.3586,0.7908,1,0,,,,,,,19.1541,,shard_9000_10000_per_fault.csv
9193,30355,3,True,1,True,1,7,0.0842,0.0703,0.0,0.2029,1,0,,,,,,,0.3634,,shard_9000_10000_per_fault.csv
9194,30355,4,True,1,True,1,36,0.1185,0.0668,0.0,0.1939,1,0,,,,,,,0.3852,,shard_9000_10000_per_fault.csv
9195,30358,4,False,1,False,1,20,4.0436,0.0,4.7419,5.7224,2,56,,,,,,,14.5324,,shard_9000_10000_per_fault.csv
9196,30365,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.2808,,shard_9000_10000_per_fault.csv
9197,30368,3,True,1,True,1,62,7.2186,0.0338,0.0,0.5284,1,0,,,,,,,7.8181,,shard_9000_10000_per_fault.csv
9198,30373,4,True,1,True,1,24,4.5879,0.0,0.0,0.8071,1,0,,,,,,,5.5577,,shard_9000_10000_per_fault.csv
9199,30374,4,True,1,True,1,24,7.266,0.0,0.0,0.7865,1,0,,,,,,,8.2349,,shard_9000_10000_per_fault.csv
9200,30375,4,True,1,True,1,24,3.8302,0.0,0.0,0.8169,1,0,,,,,,,4.8167,,shard_9000_10000_per_fault.csv
9201,30378,4,True,1,True,1,24,7.2326,0.0,0.0,0.7991,1,0,,,,,,,8.2414,,shard_9000_10000_per_fault.csv
9202,30379,4,True,1,True,1,24,4.2753,0.0,0.0,0.8244,1,0,,,,,,,5.2945,,shard_9000_10000_per_fault.csv
9203,30380,4,True,1,True,1,24,8.5049,0.0,0.0,0.82,1,0,,,,,,,9.5173,,shard_9000_10000_per_fault.csv
9204,30389,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1843,,shard_9000_10000_per_fault.csv
9205,30389,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0047,,shard_9000_10000_per_fault.csv
9206,30390,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0362,,shard_9000_10000_per_fault.csv
9207,30394,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0294,,shard_9000_10000_per_fault.csv
9208,30394,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0051,,shard_9000_10000_per_fault.csv
9209,30395,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0292,,shard_9000_10000_per_fault.csv
9210,30401,3,True,1,True,1,17,0.1098,0.0687,0.0,0.5052,1,0,,,,,,,0.6898,,shard_9000_10000_per_fault.csv
9211,30401,4,True,1,True,1,46,0.114,0.0686,0.0,0.5012,1,0,,,,,,,0.6897,,shard_9000_10000_per_fault.csv
9212,30402,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0095,,shard_9000_10000_per_fault.csv
9213,30406,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0096,,shard_9000_10000_per_fault.csv
9214,30409,3,True,1,True,1,32,6.4239,0.034,0.0,0.4026,1,0,,,,,,,6.8696,,shard_9000_10000_per_fault.csv
9215,30414,3,True,1,False,1,19,0.078,0.0688,0.0001,1.2543,1,4,,,,,,,1.409,,shard_9000_10000_per_fault.csv
9216,30418,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0106,,shard_9000_10000_per_fault.csv
9217,30428,4,True,1,True,1,106,0.0935,0.0664,0.0,2.4676,1,0,,,,,,,2.6337,,shard_9000_10000_per_fault.csv
9218,30435,4,True,1,False,1,48,0.1007,0.0645,0.0001,1.1029,1,0,,,,,,,1.2762,,shard_9000_10000_per_fault.csv
9219,30444,4,True,1,True,1,36,0.1073,0.067,0.0,0.1977,1,0,,,,,,,0.3781,,shard_9000_10000_per_fault.csv
9220,30445,3,False,1,False,1,6,7.894,0.0675,7.5969,5.1751,2,45,,,,,,,20.7434,,shard_9000_10000_per_fault.csv
9221,30447,3,False,1,False,1,31,8.2666,0.0667,7.2077,6.0978,2,76,,,,,,,21.6487,,shard_9000_10000_per_fault.csv
9222,30448,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0092,,shard_9000_10000_per_fault.csv
9223,30448,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0053,,shard_9000_10000_per_fault.csv
9224,30453,4,True,1,False,1,45,0.0844,0.0665,0.0006,2.644,1,4,,,,,,,2.8034,,shard_9000_10000_per_fault.csv
9225,30456,4,True,1,False,1,46,0.1295,0.0673,0.1128,2.5279,1,4,,,,,,,2.8453,,shard_9000_10000_per_fault.csv
9226,30457,3,True,1,False,1,65,3.5865,0.0348,4.7136,5.6446,1,43,,,,,,,14.0093,,shard_9000_10000_per_fault.csv
9227,30458,3,False,1,False,1,0,0.0,0.0,4.6652,5.0172,2,62,,,,,,AI solve exceeded 10.00s,19.6952,,shard_9000_10000_per_fault.csv
9228,30460,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0338,,shard_9000_10000_per_fault.csv
9229,30461,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0332,,shard_9000_10000_per_fault.csv
9230,30462,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0676,,shard_9000_10000_per_fault.csv
9231,30465,3,True,1,False,1,24,8.5718,0.0333,5.4108,5.12,1,59,,,,,,,19.2115,,shard_9000_10000_per_fault.csv
9232,30466,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0719,,shard_9000_10000_per_fault.csv
9233,30467,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0701,,shard_9000_10000_per_fault.csv
9234,30469,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0243,,shard_9000_10000_per_fault.csv
9235,30472,3,False,1,False,1,10,9.6332,0.0336,0.0,0.166,,0,,,,,,AI solve exceeded 10.00s,19.8709,,shard_9000_10000_per_fault.csv
9236,30472,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0045,,shard_9000_10000_per_fault.csv
9237,30473,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0351,,shard_9000_10000_per_fault.csv
9238,30476,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0676,,shard_9000_10000_per_fault.csv
9239,30481,4,True,1,True,1,52,0.1326,0.0671,0.0,0.7052,1,0,,,,,,,0.9108,,shard_9000_10000_per_fault.csv
9240,30484,4,True,1,False,1,34,0.3105,0.0659,0.0002,1.8551,1,1,,,,,,,2.2395,,shard_9000_10000_per_fault.csv
9241,30485,3,False,1,False,1,3,6.9713,0.068,7.6775,5.0794,2,31,,,,,,,19.8064,,shard_9000_10000_per_fault.csv
9242,30485,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0045,,shard_9000_10000_per_fault.csv
9243,30487,3,False,1,False,1,33,6.4418,0.0708,6.9114,6.0945,2,57,,,,,,,19.5288,,shard_9000_10000_per_fault.csv
9244,30489,3,True,1,False,1,0,0.0,0.0,9.8894,0.1218,1,0,,,,,,,20.034,,shard_9000_10000_per_fault.csv
9245,30493,4,True,1,True,1,10,0.1839,0.0661,0.0,0.2576,1,0,,,,,,,0.5134,,shard_9000_10000_per_fault.csv
9246,30497,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0215,,shard_9000_10000_per_fault.csv
9247,30498,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0697,,shard_9000_10000_per_fault.csv
9248,30508,4,True,1,False,1,0,0.0,0.0,8.476,0.7012,1,0,,,,,,,19.4719,,shard_9000_10000_per_fault.csv
9249,30510,3,True,1,False,1,0,0.0,0.0,7.8167,0.1192,1,0,,,,,,,18.1868,,shard_9000_10000_per_fault.csv
9250,30514,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1955,,shard_9000_10000_per_fault.csv
9251,30514,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0049,,shard_9000_10000_per_fault.csv
9252,30518,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.2217,,shard_9000_10000_per_fault.csv
9253,30518,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0054,,shard_9000_10000_per_fault.csv
9254,30521,3,True,1,False,1,0,0.0,0.0,9.8779,0.1217,1,0,,,,,,,20.2168,,shard_9000_10000_per_fault.csv
9255,30521,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0055,,shard_9000_10000_per_fault.csv
9256,30523,4,True,1,True,1,41,8.5087,0.0331,0.0,0.0,1,0,,,,,,,8.7604,,shard_9000_10000_per_fault.csv
9257,30529,3,True,1,True,1,23,8.8032,0.0324,0.0,0.5989,1,0,,,,,,,9.4429,,shard_9000_10000_per_fault.csv
9258,30540,4,True,1,True,1,77,8.836,0.0327,0.0,0.1258,1,0,,,,,,,9.0029,,shard_9000_10000_per_fault.csv
9259,30545,3,True,1,True,1,12,2.5949,0.0,0.0,0.4058,1,0,,,,,,,3.049,,shard_9000_10000_per_fault.csv
9260,30546,4,True,1,True,1,3,7.9113,0.0339,0.0,0.0,1,0,,,,,,,8.0067,,shard_9000_10000_per_fault.csv
9261,30549,3,True,1,True,1,106,1.9617,0.0339,0.0,0.2003,1,0,,,,,,,2.2074,,shard_9000_10000_per_fault.csv
9262,30549,4,True,1,True,1,11,2.0288,0.0335,0.0,0.1274,1,0,,,,,,,2.1953,,shard_9000_10000_per_fault.csv
9263,30559,3,True,1,True,1,58,8.2853,0.0348,0.0,0.2055,1,0,,,,,,,8.5379,,shard_9000_10000_per_fault.csv
9264,30560,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0071,,shard_9000_10000_per_fault.csv
9265,30561,4,True,1,False,1,79,3.2576,0.0327,0.4457,0.904,1,4,,,,,,,4.6502,,shard_9000_10000_per_fault.csv
9266,30564,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0138,,shard_9000_10000_per_fault.csv
9267,30567,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0068,,shard_9000_10000_per_fault.csv
9268,30568,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0083,,shard_9000_10000_per_fault.csv
9269,30572,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0144,,shard_9000_10000_per_fault.csv
9270,30572,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0048,,shard_9000_10000_per_fault.csv
9271,30573,4,False,1,False,1,44,1.8246,0.0,0.0535,6.4197,2,64,,,,,,,8.3146,,shard_9000_10000_per_fault.csv
9272,30576,4,True,1,True,1,11,6.18,0.0335,0.0,0.0,1,0,,,,,,,6.2775,,shard_9000_10000_per_fault.csv
9273,30578,3,False,1,False,1,24,8.0911,0.0,7.5976,5.8161,2,71,,,,,,,21.5676,,shard_9000_10000_per_fault.csv
9274,30579,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0615,,shard_9000_10000_per_fault.csv
9275,30580,4,True,1,False,1,24,5.9195,0.0339,9.4538,5.0921,1,59,,,,,,,20.5726,,shard_9000_10000_per_fault.csv
9276,30581,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0626,,shard_9000_10000_per_fault.csv
9277,30582,4,False,1,False,1,0,0.0,0.0,9.7995,5.0077,2,71,,,,,,AI solve exceeded 10.00s,24.8642,,shard_9000_10000_per_fault.csv
9278,30589,3,False,1,False,1,0,0.0,0.0,9.627,5.017,2,70,,,,,,AI solve exceeded 10.00s,24.6776,,shard_9000_10000_per_fault.csv
9279,30592,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0665,,shard_9000_10000_per_fault.csv
9280,30592,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0048,,shard_9000_10000_per_fault.csv
9281,30599,3,True,1,True,1,7,0.4634,0.0653,0.0,0.1918,1,0,,,,,,,0.7265,,shard_9000_10000_per_fault.csv
9282,30599,4,True,1,True,1,8,0.3504,0.066,0.0,0.2247,1,0,,,,,,,0.6469,,shard_9000_10000_per_fault.csv
9283,30600,4,True,1,True,1,7,0.5118,0.0664,0.0,0.1625,1,0,,,,,,,0.7468,,shard_9000_10000_per_fault.csv
9284,30602,3,False,1,False,1,3,0.4937,0.0666,0.0002,5.086,2,76,,,,,,,5.6545,,shard_9000_10000_per_fault.csv
9285,30605,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0346,,shard_9000_10000_per_fault.csv
9286,30606,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0316,,shard_9000_10000_per_fault.csv
9287,30608,3,True,1,True,1,7,5.4884,0.0,0.0,0.2475,1,0,,,,,,,5.9456,,shard_9000_10000_per_fault.csv
9288,30611,4,True,1,False,1,0,0.0,0.0,9.3746,2.3431,1,28,,,,,,,21.9141,,shard_9000_10000_per_fault.csv
9289,30613,4,True,1,True,1,10,4.4849,0.0,0.0,0.3475,1,0,,,,,,,5.0936,,shard_9000_10000_per_fault.csv
9290,30618,4,True,1,True,1,23,7.1067,0.0,0.0,0.7896,1,0,,,,,,,8.1115,,shard_9000_10000_per_fault.csv
9291,30620,4,True,1,True,1,25,9.1782,0.0,0.0,0.8277,1,0,,,,,,,10.2419,,shard_9000_10000_per_fault.csv
9292,30621,3,True,1,True,1,7,9.2311,0.0334,0.0,0.0651,1,0,,,,,,,9.57,,shard_9000_10000_per_fault.csv
9293,30627,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0258,,shard_9000_10000_per_fault.csv
9294,30628,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0074,,shard_9000_10000_per_fault.csv
9295,30633,3,True,1,True,1,8,5.7574,0.0334,0.0,0.2571,1,0,,,,,,,6.1283,,shard_9000_10000_per_fault.csv
9296,30634,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.3147,,shard_9000_10000_per_fault.csv
9297,30637,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.2985,,shard_9000_10000_per_fault.csv
9298,30639,4,True,1,False,1,0,0.0,0.0,8.8599,0.4332,1,0,,,,,,,19.569,,shard_9000_10000_per_fault.csv
9299,30640,3,True,1,True,1,63,6.789,0.0366,0.0,0.5364,1,0,,,,,,,7.3989,,shard_9000_10000_per_fault.csv
9300,30640,4,True,1,True,1,20,7.3685,0.0,0.0,0.6705,1,0,,,,,,,8.0446,,shard_9000_10000_per_fault.csv
9301,30641,3,True,1,True,1,19,7.6563,0.0334,0.0,0.0649,1,0,,,,,,,7.7866,,shard_9000_10000_per_fault.csv
9302,30641,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0048,,shard_9000_10000_per_fault.csv
9303,30645,3,True,1,False,1,19,0.0875,0.0648,0.0001,1.1761,1,4,,,,,,,1.3363,,shard_9000_10000_per_fault.csv
9304,30645,4,True,1,False,1,49,0.0992,0.0648,0.0001,0.9298,1,0,,,,,,,1.1018,,shard_9000_10000_per_fault.csv
9305,30646,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0106,,shard_9000_10000_per_fault.csv
9306,30649,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0093,,shard_9000_10000_per_fault.csv
9307,30651,3,True,1,False,1,19,0.082,0.0667,0.0001,1.2732,1,4,,,,,,,1.4299,,shard_9000_10000_per_fault.csv
9308,30656,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0589,,shard_9000_10000_per_fault.csv
9309,30662,3,True,1,False,1,79,0.0893,0.0669,0.0001,4.5201,1,4,,,,,,,4.6841,,shard_9000_10000_per_fault.csv
9310,30662,4,True,1,False,1,109,0.1056,0.0679,0.0001,4.1722,1,0,,,,,,,4.3536,,shard_9000_10000_per_fault.csv
9311,30666,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0115,,shard_9000_10000_per_fault.csv
9312,30667,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0165,,shard_9000_10000_per_fault.csv
9313,30668,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0137,,shard_9000_10000_per_fault.csv
9314,30672,4,False,1,False,1,13,6.6995,0.0,7.1061,5.4598,2,65,,,,,,,19.3285,,shard_9000_10000_per_fault.csv
9315,30673,4,False,1,False,1,0,0.0,0.0,7.0452,5.019,2,61,,,,,,AI solve exceeded 10.00s,22.1278,,shard_9000_10000_per_fault.csv
9316,30676,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0643,,shard_9000_10000_per_fault.csv
9317,30679,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0221,,shard_9000_10000_per_fault.csv
9318,30683,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0328,,shard_9000_10000_per_fault.csv
9319,30685,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0313,,shard_9000_10000_per_fault.csv
9320,30685,4,False,1,False,1,16,9.2376,0.0357,0.0,0.1372,,0,,,,,,AI solve exceeded 10.00s,19.4188,,shard_9000_10000_per_fault.csv
9321,30686,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0745,,shard_9000_10000_per_fault.csv
9322,30691,3,True,1,True,1,23,0.0866,0.0658,0.0,0.7081,1,0,,,,,,,0.8664,,shard_9000_10000_per_fault.csv
9323,30692,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0293,,shard_9000_10000_per_fault.csv
9324,30692,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0048,,shard_9000_10000_per_fault.csv
9325,30696,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0291,,shard_9000_10000_per_fault.csv
9326,30704,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0295,,shard_9000_10000_per_fault.csv
9327,30708,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0311,,shard_9000_10000_per_fault.csv
9328,30709,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0311,,shard_9000_10000_per_fault.csv
9329,30712,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0323,,shard_9000_10000_per_fault.csv
9330,30715,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0317,,shard_9000_10000_per_fault.csv
9331,30719,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0311,,shard_9000_10000_per_fault.csv
9332,30720,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0321,,shard_9000_10000_per_fault.csv
9333,30721,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0337,,shard_9000_10000_per_fault.csv
9334,30722,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0327,,shard_9000_10000_per_fault.csv
9335,30727,3,True,1,True,1,8,1.5703,0.0658,0.0,0.1611,1,0,,,,,,,1.8032,,shard_9000_10000_per_fault.csv
9336,30729,3,True,1,True,1,5,5.8894,0.0335,0.0,0.168,1,0,,,,,,,6.1179,,shard_9000_10000_per_fault.csv
