fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s,source_csv
1246,8741,4,False,2,18,90,0,552,5.0816,classic_shard_1000_2000_per_fault.csv
1247,8743,4,False,2,10,97,0,717,5.042097,classic_shard_1000_2000_per_fault.csv
1248,8746,4,False,2,23,85,0,310,5.017854,classic_shard_1000_2000_per_fault.csv
1249,8747,3,True,1,0,11,0,45,0.524647,classic_shard_1000_2000_per_fault.csv
1250,8749,3,True,1,0,11,0,46,0.528093,classic_shard_1000_2000_per_fault.csv
1251,8750,3,True,1,0,8,0,25,0.38782,classic_shard_1000_2000_per_fault.csv
1252,8751,3,True,1,0,8,0,25,0.377026,classic_shard_1000_2000_per_fault.csv
1253,8751,4,True,1,3,18,0,53,1.016666,classic_shard_1000_2000_per_fault.csv
1254,8752,3,True,1,0,8,0,20,0.385868,classic_shard_1000_2000_per_fault.csv
1255,8753,4,True,1,0,10,0,30,0.476181,classic_shard_1000_2000_per_fault.csv
1256,8754,3,True,1,0,11,0,38,0.516624,classic_shard_1000_2000_per_fault.csv
1257,8757,4,True,1,0,10,0,30,0.470143,classic_shard_1000_2000_per_fault.csv
1258,8761,3,True,1,0,9,0,32,0.42378,classic_shard_1000_2000_per_fault.csv
1259,8765,3,True,1,0,11,0,37,0.529194,classic_shard_1000_2000_per_fault.csv
1260,8765,4,True,1,0,8,0,23,0.382489,classic_shard_1000_2000_per_fault.csv
1261,8767,4,True,1,0,21,0,88,0.974361,classic_shard_1000_2000_per_fault.csv
1262,8769,4,True,1,0,22,0,96,1.03984,classic_shard_1000_2000_per_fault.csv
1263,8773,3,True,1,1,26,0,116,1.294467,classic_shard_1000_2000_per_fault.csv
1264,8774,3,True,1,0,22,0,113,1.026804,classic_shard_1000_2000_per_fault.csv
1265,8778,3,True,1,0,23,0,114,1.080785,classic_shard_1000_2000_per_fault.csv
1266,8780,4,True,1,0,22,0,112,1.040982,classic_shard_1000_2000_per_fault.csv
1267,8783,3,True,1,0,23,0,122,1.071826,classic_shard_1000_2000_per_fault.csv
1268,8786,3,True,1,0,22,0,118,1.031715,classic_shard_1000_2000_per_fault.csv
1269,8792,4,True,1,0,48,0,334,2.239913,classic_shard_1000_2000_per_fault.csv
1270,8795,4,True,1,0,18,0,115,0.834605,classic_shard_1000_2000_per_fault.csv
1271,8828,4,True,1,0,26,0,230,1.194607,classic_shard_1000_2000_per_fault.csv
1272,8842,4,True,1,2,15,0,31,0.815208,classic_shard_1000_2000_per_fault.csv
1273,8846,3,True,1,0,8,0,26,0.379478,classic_shard_1000_2000_per_fault.csv
1274,8868,4,True,1,4,38,0,391,1.993908,classic_shard_1000_2000_per_fault.csv
1275,8905,3,True,1,0,5,0,19,0.240655,classic_shard_1000_2000_per_fault.csv
1276,8913,4,True,1,0,4,0,6,0.193101,classic_shard_1000_2000_per_fault.csv
1277,8915,3,True,1,0,5,0,19,0.238647,classic_shard_1000_2000_per_fault.csv
1278,8915,4,True,1,0,4,0,6,0.190648,classic_shard_1000_2000_per_fault.csv
1279,8919,3,True,1,0,5,0,19,0.240142,classic_shard_1000_2000_per_fault.csv
1280,8922,4,True,1,0,4,0,6,0.191322,classic_shard_1000_2000_per_fault.csv
1281,8928,3,True,1,0,5,0,19,0.23864,classic_shard_1000_2000_per_fault.csv
1282,8933,3,True,1,0,5,0,19,0.243857,classic_shard_1000_2000_per_fault.csv
1283,8933,4,True,1,0,4,0,6,0.194584,classic_shard_1000_2000_per_fault.csv
1284,8935,3,True,1,0,32,0,180,1.50555,classic_shard_1000_2000_per_fault.csv
1285,8937,4,True,1,0,20,0,118,0.929938,classic_shard_1000_2000_per_fault.csv
1286,8943,3,True,1,0,37,0,362,1.725474,classic_shard_1000_2000_per_fault.csv
1287,8946,3,True,1,0,53,0,305,2.525852,classic_shard_1000_2000_per_fault.csv
1288,8948,3,True,1,0,9,0,36,0.443032,classic_shard_1000_2000_per_fault.csv
1289,8951,3,True,1,0,31,0,156,1.449007,classic_shard_1000_2000_per_fault.csv
1290,8952,4,True,1,0,28,0,162,1.22775,classic_shard_1000_2000_per_fault.csv
1291,8960,3,True,1,0,29,0,164,1.292933,classic_shard_1000_2000_per_fault.csv
1292,8961,3,True,1,0,30,0,154,1.427762,classic_shard_1000_2000_per_fault.csv
1293,8964,3,True,1,0,36,0,196,1.682473,classic_shard_1000_2000_per_fault.csv
1294,8964,4,True,1,0,17,0,77,0.824252,classic_shard_1000_2000_per_fault.csv
1295,8965,3,False,2,3,106,0,524,5.025023,classic_shard_1000_2000_per_fault.csv
1296,8965,4,False,2,3,106,0,533,5.035715,classic_shard_1000_2000_per_fault.csv
1297,8974,4,False,2,18,90,0,690,5.061271,classic_shard_1000_2000_per_fault.csv
1298,8976,4,False,2,20,89,0,409,5.032747,classic_shard_1000_2000_per_fault.csv
1299,8977,3,False,2,16,92,0,692,5.01693,classic_shard_1000_2000_per_fault.csv
1300,8977,4,False,2,19,101,0,729,5.022181,classic_shard_1000_2000_per_fault.csv
1301,8978,4,False,2,10,96,0,704,5.003175,classic_shard_1000_2000_per_fault.csv
1302,8979,3,False,2,9,97,0,665,5.060838,classic_shard_1000_2000_per_fault.csv
1303,8980,4,False,2,17,92,0,638,5.034181,classic_shard_1000_2000_per_fault.csv
1304,8981,3,False,2,8,100,0,633,5.009528,classic_shard_1000_2000_per_fault.csv
1305,8981,4,False,2,8,100,0,642,5.018996,classic_shard_1000_2000_per_fault.csv
1306,8982,3,False,2,13,95,0,606,5.017933,classic_shard_1000_2000_per_fault.csv
1307,8986,3,False,2,12,96,0,519,5.009106,classic_shard_1000_2000_per_fault.csv
1308,8987,3,False,2,4,103,0,532,5.014904,classic_shard_1000_2000_per_fault.csv
1309,8991,4,False,2,12,96,0,375,5.011027,classic_shard_1000_2000_per_fault.csv
1310,8995,3,False,2,0,109,0,456,5.00402,classic_shard_1000_2000_per_fault.csv
1311,8996,3,False,2,0,107,0,405,5.012126,classic_shard_1000_2000_per_fault.csv
1312,8998,3,True,1,0,13,0,61,0.608548,classic_shard_1000_2000_per_fault.csv
1313,8998,4,True,1,0,17,0,74,0.807031,classic_shard_1000_2000_per_fault.csv
1314,9000,4,True,1,0,17,0,97,0.797773,classic_shard_1000_2000_per_fault.csv
1315,9005,4,True,1,0,34,0,263,1.587173,classic_shard_1000_2000_per_fault.csv
1316,9006,3,True,1,0,20,0,115,0.932814,classic_shard_1000_2000_per_fault.csv
1317,9008,3,True,1,0,23,0,106,1.085129,classic_shard_1000_2000_per_fault.csv
1318,9013,3,True,1,0,40,0,233,1.903826,classic_shard_1000_2000_per_fault.csv
1319,9017,4,True,1,0,21,0,150,1.016008,classic_shard_1000_2000_per_fault.csv
1320,9022,4,True,1,3,50,0,387,2.41785,classic_shard_1000_2000_per_fault.csv
1321,9030,3,False,2,11,100,0,493,5.039588,classic_shard_1000_2000_per_fault.csv
1322,9031,4,True,1,3,40,0,258,1.964263,classic_shard_1000_2000_per_fault.csv
1323,9033,3,False,2,18,92,0,419,5.044662,classic_shard_1000_2000_per_fault.csv
1324,9035,3,False,2,16,91,0,383,5.00317,classic_shard_1000_2000_per_fault.csv
1325,9036,4,False,2,17,95,0,405,5.029594,classic_shard_1000_2000_per_fault.csv
1326,9037,3,True,1,0,41,0,344,1.930425,classic_shard_1000_2000_per_fault.csv
1327,9041,3,False,2,9,100,0,1454,5.050274,classic_shard_1000_2000_per_fault.csv
1328,9041,4,False,2,20,88,0,998,5.003251,classic_shard_1000_2000_per_fault.csv
1329,9042,3,False,2,20,91,0,1015,5.084648,classic_shard_1000_2000_per_fault.csv
1330,9042,4,False,2,16,94,0,1086,5.03787,classic_shard_1000_2000_per_fault.csv
1331,9043,3,False,2,13,96,0,1020,5.039569,classic_shard_1000_2000_per_fault.csv
1332,9053,3,False,2,7,101,0,528,5.030533,classic_shard_1000_2000_per_fault.csv
1333,9053,4,True,1,24,82,0,517,4.897265,classic_shard_1000_2000_per_fault.csv
1334,9054,3,False,2,1,110,0,734,5.087926,classic_shard_1000_2000_per_fault.csv
1335,9056,3,False,2,0,107,0,690,5.041738,classic_shard_1000_2000_per_fault.csv
1336,9057,3,False,2,14,92,0,541,5.007386,classic_shard_1000_2000_per_fault.csv
1337,9059,4,False,2,30,80,0,353,5.135115,classic_shard_1000_2000_per_fault.csv
1338,9061,3,False,2,7,100,0,509,5.007608,classic_shard_1000_2000_per_fault.csv
1339,9062,4,False,2,6,104,0,755,5.031331,classic_shard_1000_2000_per_fault.csv
1340,9069,4,False,2,17,91,0,581,5.08944,classic_shard_1000_2000_per_fault.csv
1341,9070,3,False,2,0,108,0,730,5.018653,classic_shard_1000_2000_per_fault.csv
1342,9072,3,False,2,0,106,0,679,5.004622,classic_shard_1000_2000_per_fault.csv
1343,9072,4,False,2,2,106,0,695,5.064298,classic_shard_1000_2000_per_fault.csv
1344,9073,3,False,2,14,91,0,518,5.032929,classic_shard_1000_2000_per_fault.csv
1345,9075,3,False,2,17,92,0,308,5.068435,classic_shard_1000_2000_per_fault.csv
1346,9076,3,False,2,0,107,0,588,5.005504,classic_shard_1000_2000_per_fault.csv
1347,9080,4,False,2,2,107,0,696,5.016325,classic_shard_1000_2000_per_fault.csv
1348,9081,3,False,2,14,95,0,570,5.022412,classic_shard_1000_2000_per_fault.csv
1349,9081,4,False,2,18,91,0,596,5.016369,classic_shard_1000_2000_per_fault.csv
1350,9085,3,False,2,0,106,0,1373,5.011535,classic_shard_1000_2000_per_fault.csv
1351,9086,3,False,2,11,98,0,491,5.009365,classic_shard_1000_2000_per_fault.csv
1352,9088,4,True,1,3,46,0,337,2.343266,classic_shard_1000_2000_per_fault.csv
1353,9089,3,False,2,17,90,0,423,5.010262,classic_shard_1000_2000_per_fault.csv
1354,9089,4,True,1,12,62,0,373,3.722763,classic_shard_1000_2000_per_fault.csv
1355,9091,4,False,2,15,97,0,423,5.041355,classic_shard_1000_2000_per_fault.csv
1356,9094,3,False,2,11,97,0,484,5.044465,classic_shard_1000_2000_per_fault.csv
1357,9095,4,True,1,3,41,0,280,2.020977,classic_shard_1000_2000_per_fault.csv
1358,9098,3,True,1,7,68,0,377,3.485122,classic_shard_1000_2000_per_fault.csv
1359,9100,3,False,2,10,94,0,290,5.047241,classic_shard_1000_2000_per_fault.csv
1360,9101,3,False,2,7,124,0,1425,5.002892,classic_shard_1000_2000_per_fault.csv
1361,9103,3,False,2,17,97,0,393,5.015035,classic_shard_1000_2000_per_fault.csv
1362,9105,4,True,1,12,62,0,363,3.452356,classic_shard_1000_2000_per_fault.csv
1363,9111,3,False,2,16,91,0,361,5.071392,classic_shard_1000_2000_per_fault.csv
1364,9113,4,False,2,17,94,0,407,5.042905,classic_shard_1000_2000_per_fault.csv
1365,9115,4,False,2,22,89,0,355,5.027202,classic_shard_1000_2000_per_fault.csv
1366,9116,4,False,2,17,95,0,410,5.016621,classic_shard_1000_2000_per_fault.csv
1367,9118,3,False,2,11,98,0,487,5.039482,classic_shard_1000_2000_per_fault.csv
1368,9118,4,True,1,3,48,0,363,2.338633,classic_shard_1000_2000_per_fault.csv
1369,9120,4,True,1,3,44,0,312,2.183503,classic_shard_1000_2000_per_fault.csv
1370,9122,3,True,1,7,68,0,377,3.501344,classic_shard_1000_2000_per_fault.csv
1371,9123,3,False,2,17,93,0,383,5.060269,classic_shard_1000_2000_per_fault.csv
1372,9124,3,False,2,12,97,0,290,5.017538,classic_shard_1000_2000_per_fault.csv
1373,9125,4,False,2,15,93,0,816,5.046622,classic_shard_1000_2000_per_fault.csv
1374,9132,4,True,1,23,82,0,557,4.978644,classic_shard_1000_2000_per_fault.csv
1375,9134,4,True,1,17,76,0,656,4.459763,classic_shard_1000_2000_per_fault.csv
1376,9137,3,False,2,3,105,0,879,5.041696,classic_shard_1000_2000_per_fault.csv
1377,9137,4,True,1,20,79,0,602,4.601686,classic_shard_1000_2000_per_fault.csv
1378,9141,4,False,2,15,91,0,796,5.002248,classic_shard_1000_2000_per_fault.csv
1379,9146,3,False,2,6,106,0,775,5.170899,classic_shard_1000_2000_per_fault.csv
1380,9146,4,False,2,16,92,0,971,5.015541,classic_shard_1000_2000_per_fault.csv
1381,9154,3,False,2,3,105,0,775,5.00147,classic_shard_1000_2000_per_fault.csv
1382,9154,4,False,2,16,92,0,971,5.036763,classic_shard_1000_2000_per_fault.csv
1383,9156,4,False,2,17,91,0,620,5.011825,classic_shard_1000_2000_per_fault.csv
1384,9160,3,False,2,12,97,0,705,5.033187,classic_shard_1000_2000_per_fault.csv
1385,9160,4,False,2,8,99,0,999,5.034395,classic_shard_1000_2000_per_fault.csv
1386,9164,4,False,2,8,99,0,979,5.025037,classic_shard_1000_2000_per_fault.csv
1387,9166,4,False,2,17,92,0,296,5.001951,classic_shard_1000_2000_per_fault.csv
1388,9167,3,False,2,3,104,0,555,5.014299,classic_shard_1000_2000_per_fault.csv
1389,9167,4,False,2,30,149,0,907,5.004028,classic_shard_1000_2000_per_fault.csv
1390,9169,3,False,2,49,166,0,989,5.009223,classic_shard_1000_2000_per_fault.csv
1391,9170,3,False,2,53,162,0,1066,5.02443,classic_shard_1000_2000_per_fault.csv
1392,9171,4,False,2,40,178,0,1064,5.026365,classic_shard_1000_2000_per_fault.csv
1393,9174,4,True,1,3,51,0,394,1.274716,classic_shard_1000_2000_per_fault.csv
1394,9183,3,False,2,43,168,0,1177,5.005476,classic_shard_1000_2000_per_fault.csv
1395,9184,3,False,2,43,171,0,1186,5.017137,classic_shard_1000_2000_per_fault.csv
1396,9186,3,False,2,43,175,0,1166,5.088724,classic_shard_1000_2000_per_fault.csv
1397,9196,3,False,2,34,181,0,1381,5.015228,classic_shard_1000_2000_per_fault.csv
1398,9198,3,True,1,0,13,0,54,0.312242,classic_shard_1000_2000_per_fault.csv
1399,9199,3,True,1,0,13,0,55,0.313228,classic_shard_1000_2000_per_fault.csv
1400,9201,3,True,1,0,9,0,29,0.216645,classic_shard_1000_2000_per_fault.csv
1401,9203,3,True,1,0,13,0,57,0.312776,classic_shard_1000_2000_per_fault.csv
1402,9207,3,False,2,64,151,0,294,5.065712,classic_shard_1000_2000_per_fault.csv
1403,9208,3,False,2,64,152,0,301,5.080516,classic_shard_1000_2000_per_fault.csv
1404,9211,4,True,1,0,22,0,107,0.522509,classic_shard_1000_2000_per_fault.csv
1405,9218,3,True,1,0,37,0,375,0.873622,classic_shard_1000_2000_per_fault.csv
1406,9222,3,False,2,65,146,0,180,5.002115,classic_shard_1000_2000_per_fault.csv
1407,9225,3,True,1,0,8,0,34,0.193735,classic_shard_1000_2000_per_fault.csv
1408,9228,4,True,1,0,4,0,6,0.098242,classic_shard_1000_2000_per_fault.csv
1409,9229,3,True,1,0,12,0,52,0.291275,classic_shard_1000_2000_per_fault.csv
1410,9234,4,True,1,0,4,0,6,0.098525,classic_shard_1000_2000_per_fault.csv
1411,9237,4,True,1,0,4,0,6,0.09969,classic_shard_1000_2000_per_fault.csv
1412,9241,3,True,1,0,12,0,52,0.293795,classic_shard_1000_2000_per_fault.csv
1413,9243,3,True,1,0,12,0,52,0.293013,classic_shard_1000_2000_per_fault.csv
1414,9246,3,True,1,0,12,0,52,0.293231,classic_shard_1000_2000_per_fault.csv
1415,9252,3,True,1,0,12,0,52,0.295082,classic_shard_1000_2000_per_fault.csv
1416,9255,4,True,1,0,4,0,6,0.099087,classic_shard_1000_2000_per_fault.csv
1417,9257,3,True,1,0,12,0,52,0.29279,classic_shard_1000_2000_per_fault.csv
1418,9258,3,True,1,0,5,0,19,0.122316,classic_shard_1000_2000_per_fault.csv
1419,9265,3,True,1,0,5,0,19,0.124714,classic_shard_1000_2000_per_fault.csv
1420,9267,4,True,1,0,4,0,6,0.100399,classic_shard_1000_2000_per_fault.csv
1421,9269,4,True,1,0,4,0,6,0.100695,classic_shard_1000_2000_per_fault.csv
1422,9271,3,True,1,0,5,0,19,0.122824,classic_shard_1000_2000_per_fault.csv
1423,9273,3,True,1,0,5,0,19,0.12513,classic_shard_1000_2000_per_fault.csv
1424,9273,4,True,1,0,4,0,6,0.098778,classic_shard_1000_2000_per_fault.csv
1425,9274,4,True,1,0,4,0,6,0.097948,classic_shard_1000_2000_per_fault.csv
1426,9280,4,True,1,0,4,0,6,0.100552,classic_shard_1000_2000_per_fault.csv
1427,9282,3,True,1,0,5,0,19,0.126178,classic_shard_1000_2000_per_fault.csv
1428,9285,3,True,1,0,5,0,19,0.215582,classic_shard_1000_2000_per_fault.csv
1429,9301,4,True,1,0,12,0,48,0.626878,classic_shard_1000_2000_per_fault.csv
1430,9304,3,True,1,0,25,0,124,0.78701,classic_shard_1000_2000_per_fault.csv
1431,9308,3,True,1,0,14,0,139,0.335552,classic_shard_1000_2000_per_fault.csv
1432,9311,3,True,1,0,12,0,45,0.292138,classic_shard_1000_2000_per_fault.csv
1433,9312,4,True,1,0,8,0,18,0.192361,classic_shard_1000_2000_per_fault.csv
1434,9317,4,True,1,0,8,0,21,0.193764,classic_shard_1000_2000_per_fault.csv
1435,9319,4,True,1,0,8,0,22,0.192594,classic_shard_1000_2000_per_fault.csv
1436,9321,4,False,2,31,145,0,629,5.001385,classic_shard_1000_2000_per_fault.csv
1437,9324,4,False,2,9,93,0,402,5.001688,classic_shard_1000_2000_per_fault.csv
1438,9326,3,False,2,15,92,0,404,5.092176,classic_shard_1000_2000_per_fault.csv
1439,9328,3,True,1,0,22,0,155,1.042567,classic_shard_1000_2000_per_fault.csv
1440,9329,3,False,2,23,86,0,757,5.069123,classic_shard_1000_2000_per_fault.csv
1441,9330,3,False,2,21,86,0,872,5.042705,classic_shard_1000_2000_per_fault.csv
1442,9331,4,True,1,0,39,0,228,1.889037,classic_shard_1000_2000_per_fault.csv
1443,9332,3,False,2,22,83,0,724,5.004765,classic_shard_1000_2000_per_fault.csv
1444,9334,4,True,1,0,67,0,536,3.2461,classic_shard_1000_2000_per_fault.csv
1445,9336,4,False,2,27,82,0,315,5.104939,classic_shard_1000_2000_per_fault.csv
1446,9337,3,True,1,0,37,0,135,1.758384,classic_shard_1000_2000_per_fault.csv
1447,9339,3,True,1,0,23,0,132,1.094111,classic_shard_1000_2000_per_fault.csv
1448,9343,3,False,2,32,87,0,312,5.048996,classic_shard_1000_2000_per_fault.csv
1449,9343,4,True,1,4,63,0,312,1.632396,classic_shard_1000_2000_per_fault.csv
1450,9344,4,False,2,36,179,0,356,5.040575,classic_shard_1000_2000_per_fault.csv
1451,9348,3,True,1,0,49,0,234,1.204243,classic_shard_1000_2000_per_fault.csv
1452,9351,3,True,1,0,26,0,213,0.629309,classic_shard_1000_2000_per_fault.csv
1453,9351,4,True,1,0,62,0,334,1.513329,classic_shard_1000_2000_per_fault.csv
1454,9357,3,True,1,0,27,0,221,0.638845,classic_shard_1000_2000_per_fault.csv
1455,9358,3,True,1,0,12,0,47,0.29011,classic_shard_1000_2000_per_fault.csv
1456,9360,4,True,1,0,33,0,155,0.792221,classic_shard_1000_2000_per_fault.csv
1457,9362,4,True,1,0,24,0,91,0.580102,classic_shard_1000_2000_per_fault.csv
1458,9365,4,False,2,34,163,0,317,5.013288,classic_shard_1000_2000_per_fault.csv
1459,9368,3,False,2,66,152,0,494,5.03915,classic_shard_1000_2000_per_fault.csv
1460,9369,4,True,1,0,64,0,603,1.525258,classic_shard_1000_2000_per_fault.csv
1461,9370,3,True,1,0,25,0,208,0.595749,classic_shard_1000_2000_per_fault.csv
1462,9373,4,True,1,0,35,0,172,0.838088,classic_shard_1000_2000_per_fault.csv
1463,9374,3,True,1,0,40,0,259,0.940218,classic_shard_1000_2000_per_fault.csv
1464,9377,3,True,1,0,23,0,235,0.543752,classic_shard_1000_2000_per_fault.csv
1465,9378,4,True,1,0,25,0,223,0.59307,classic_shard_1000_2000_per_fault.csv
1466,9379,3,True,1,0,34,0,187,0.814912,classic_shard_1000_2000_per_fault.csv
1467,9386,4,True,1,0,18,0,76,0.429679,classic_shard_1000_2000_per_fault.csv
1468,9387,4,True,1,0,18,0,81,0.431102,classic_shard_1000_2000_per_fault.csv
1469,9389,3,True,1,0,26,0,108,0.622111,classic_shard_1000_2000_per_fault.csv
1470,9391,3,True,1,0,19,0,88,0.455278,classic_shard_1000_2000_per_fault.csv
1471,9391,4,True,1,0,30,0,141,0.735613,classic_shard_1000_2000_per_fault.csv
1472,9392,3,False,2,55,174,0,716,5.288575,classic_shard_1000_2000_per_fault.csv
1473,9392,4,False,2,60,153,0,682,5.003826,classic_shard_1000_2000_per_fault.csv
1474,9398,3,False,2,46,165,0,508,5.007459,classic_shard_1000_2000_per_fault.csv
1475,9400,4,False,2,30,158,0,587,5.028555,classic_shard_1000_2000_per_fault.csv
1476,9404,3,False,2,7,102,0,369,5.017656,classic_shard_1000_2000_per_fault.csv
1477,9405,4,False,2,52,135,0,517,5.006411,classic_shard_1000_2000_per_fault.csv
1478,9406,4,False,2,61,155,0,499,5.013633,classic_shard_1000_2000_per_fault.csv
1479,9408,4,False,2,51,167,0,610,5.019703,classic_shard_1000_2000_per_fault.csv
1480,9411,3,False,2,51,164,0,325,5.002624,classic_shard_1000_2000_per_fault.csv
1481,9416,3,False,2,47,168,0,563,5.015714,classic_shard_1000_2000_per_fault.csv
1482,9417,4,False,2,64,160,0,436,5.202756,classic_shard_1000_2000_per_fault.csv
1483,9419,4,False,2,52,164,0,327,5.013551,classic_shard_1000_2000_per_fault.csv
1484,9421,3,False,2,55,155,0,605,5.002163,classic_shard_1000_2000_per_fault.csv
1485,9422,3,False,2,46,163,0,505,5.019618,classic_shard_1000_2000_per_fault.csv
1486,9426,3,False,2,35,137,0,706,5.018354,classic_shard_1000_2000_per_fault.csv
1487,9427,4,False,2,51,161,0,323,5.003855,classic_shard_1000_2000_per_fault.csv
1488,9428,3,False,2,53,159,0,484,5.021985,classic_shard_1000_2000_per_fault.csv
1489,9428,4,False,2,54,159,0,534,5.004546,classic_shard_1000_2000_per_fault.csv
1490,9431,3,False,2,52,162,0,708,5.027385,classic_shard_1000_2000_per_fault.csv
1491,9432,3,False,2,47,168,0,563,5.028335,classic_shard_1000_2000_per_fault.csv
1492,9433,3,False,2,56,159,0,615,5.017184,classic_shard_1000_2000_per_fault.csv
1493,9441,4,False,2,64,160,0,436,5.171771,classic_shard_1000_2000_per_fault.csv
1494,9444,3,False,2,53,162,0,503,5.000803,classic_shard_1000_2000_per_fault.csv
1495,9446,3,False,2,48,167,0,508,5.038408,classic_shard_1000_2000_per_fault.csv
1496,9447,3,False,2,52,162,0,708,5.01573,classic_shard_1000_2000_per_fault.csv
1497,9447,4,False,2,57,158,0,756,5.025713,classic_shard_1000_2000_per_fault.csv
1498,9452,4,False,2,54,161,0,535,5.011685,classic_shard_1000_2000_per_fault.csv
1499,9455,3,False,2,52,162,0,708,5.00655,classic_shard_1000_2000_per_fault.csv
1500,9457,4,False,2,52,163,0,675,5.009754,classic_shard_1000_2000_per_fault.csv
1501,9461,4,False,2,47,168,0,878,5.026514,classic_shard_1000_2000_per_fault.csv
1502,9462,4,False,2,47,168,0,878,5.040298,classic_shard_1000_2000_per_fault.csv
1503,9463,4,False,2,47,167,0,673,5.043685,classic_shard_1000_2000_per_fault.csv
1504,9464,4,False,2,43,160,0,665,5.073462,classic_shard_1000_2000_per_fault.csv
1505,9467,4,True,1,0,38,0,292,0.916723,classic_shard_1000_2000_per_fault.csv
1506,9468,4,True,1,0,40,0,234,0.964611,classic_shard_1000_2000_per_fault.csv
1507,9473,3,False,2,44,166,0,1373,5.014116,classic_shard_1000_2000_per_fault.csv
1508,9475,3,False,2,55,155,0,1007,5.004136,classic_shard_1000_2000_per_fault.csv
1509,9476,3,False,2,44,166,0,1389,5.008282,classic_shard_1000_2000_per_fault.csv
1510,9477,4,True,1,0,20,0,168,0.484768,classic_shard_1000_2000_per_fault.csv
1511,9479,3,True,1,10,60,0,436,1.675964,classic_shard_1000_2000_per_fault.csv
