fault_index,circuit,bench,gate_id,stuck_at,fault_val,atalanta_backtracks,atalanta_backtracks_min,atalanta_backtracks_max,atalanta_time_s_max,ai_ok,ai_result_code,ai_backtracks,ai_recursive_calls,ai_time_s,ai_precheck_success,ai_has_reconv_pairs,ai_error,backtrack_reduction,backtrack_reduction_pct
187,b15,data/bench/ITC99_all_numeric/b15_1.bench,3114,0,3,100001,100001,100001,10.917,True,1,0,20,0.228957,False,True,,100001,1.0
188,b15,data/bench/ITC99_all_numeric/b15_1.bench,3119,1,4,100001,100001,100001,11.417,True,1,0,4,0.036699,False,False,,100001,1.0
189,b15,data/bench/ITC99_all_numeric/b15_1.bench,3121,0,3,100001,100001,100001,10.183,True,1,0,2,0.016736,False,False,,100001,1.0
190,b15,data/bench/ITC99_all_numeric/b15_1.bench,3122,1,4,100001,100001,100001,13.317,True,1,0,6,0.056993,False,False,,100001,1.0
191,b15,data/bench/ITC99_all_numeric/b15_1.bench,3134,1,4,100001,100001,100001,8.317,True,1,0,6,0.054756,False,False,,100001,1.0
192,b15,data/bench/ITC99_all_numeric/b15_1.bench,3138,0,3,100001,100001,100001,7.367,True,1,0,2,0.016795,False,False,,100001,1.0
193,b15,data/bench/ITC99_all_numeric/b15_1.bench,3139,0,3,100001,100001,100001,5.983,True,1,0,2,0.016448,False,False,,100001,1.0
194,b15,data/bench/ITC99_all_numeric/b15_1.bench,3140,0,3,100001,100001,100001,6.783,True,1,0,2,0.016404,False,False,,100001,1.0
195,b15,data/bench/ITC99_all_numeric/b15_1.bench,3140,1,4,100001,100001,100001,5.417,True,1,0,6,0.055298,False,False,,100001,1.0
196,b15,data/bench/ITC99_all_numeric/b15_1.bench,3141,0,3,100001,100001,100001,5.4,True,1,0,2,0.016854,False,False,,100001,1.0
197,b15,data/bench/ITC99_all_numeric/b15_1.bench,3142,0,3,100001,100001,100001,6.917,True,1,0,2,0.016846,False,False,,100001,1.0
198,b15,data/bench/ITC99_all_numeric/b15_1.bench,3144,0,3,100001,100001,100001,7.567,True,1,0,2,0.017058,False,False,,100001,1.0
199,b15,data/bench/ITC99_all_numeric/b15_1.bench,3144,1,4,100001,100001,100001,5.967,True,1,0,6,0.055498,False,False,,100001,1.0
200,b15,data/bench/ITC99_all_numeric/b15_1.bench,3155,1,4,100001,100001,100001,6.533,True,1,0,6,0.055468,False,False,,100001,1.0
201,b15,data/bench/ITC99_all_numeric/b15_1.bench,3156,1,4,100001,100001,100001,7.183,True,1,0,6,0.053517,False,False,,100001,1.0
202,b15,data/bench/ITC99_all_numeric/b15_1.bench,3158,1,4,100001,100001,100001,9.183,True,1,0,6,0.058445,False,False,,100001,1.0
203,b15,data/bench/ITC99_all_numeric/b15_1.bench,3163,0,3,100001,100001,100001,6.933,True,1,0,2,0.01665,False,False,,100001,1.0
204,b15,data/bench/ITC99_all_numeric/b15_1.bench,3163,1,4,100001,100001,100001,6.117,True,1,0,6,0.056199,False,False,,100001,1.0
205,b15,data/bench/ITC99_all_numeric/b15_1.bench,3164,0,3,100001,100001,100001,7.133,True,1,0,2,0.016075,False,False,,100001,1.0
206,b15,data/bench/ITC99_all_numeric/b15_1.bench,3164,1,4,100001,100001,100001,6.683,True,1,0,6,0.05277,False,False,,100001,1.0
207,b15,data/bench/ITC99_all_numeric/b15_1.bench,3166,1,4,100001,100001,100001,7.35,True,1,0,6,0.065338,False,False,,100001,1.0
208,b15,data/bench/ITC99_all_numeric/b15_1.bench,3167,1,4,100001,100001,100001,6.533,True,1,0,6,0.054875,False,False,,100001,1.0
209,b15,data/bench/ITC99_all_numeric/b15_1.bench,3239,0,3,100001,100001,100001,7.467,True,1,0,2,0.016787,False,False,,100001,1.0
210,b15,data/bench/ITC99_all_numeric/b15_1.bench,3290,1,4,100001,100001,100001,10.85,True,1,0,14,0.214292,False,True,,100001,1.0
211,b15,data/bench/ITC99_all_numeric/b15_1.bench,3297,1,4,100001,100001,100001,21.25,True,1,0,11,0.114509,False,True,,100001,1.0
212,b15,data/bench/ITC99_all_numeric/b15_1.bench,3299,0,3,100001,100001,100001,9.483,True,1,0,2,0.026662,False,True,,100001,1.0
213,b15,data/bench/ITC99_all_numeric/b15_1.bench,3301,0,3,100001,100001,100001,10.55,True,1,0,2,0.029927,False,True,,100001,1.0
214,b15,data/bench/ITC99_all_numeric/b15_1.bench,3302,0,3,100001,100001,100001,10.2,True,1,0,2,0.024956,False,True,,100001,1.0
215,b15,data/bench/ITC99_all_numeric/b15_1.bench,3303,0,3,100001,100001,100001,11.267,True,1,0,2,0.026825,False,True,,100001,1.0
216,b15,data/bench/ITC99_all_numeric/b15_1.bench,3304,0,3,100001,100001,100001,13.35,True,1,0,4,0.047831,False,True,,100001,1.0
217,b15,data/bench/ITC99_all_numeric/b15_1.bench,3310,0,3,100001,100001,100001,8.033,True,1,0,4,0.04501,False,True,,100001,1.0
218,b15,data/bench/ITC99_all_numeric/b15_1.bench,3318,1,4,100001,100001,100001,7.367,True,1,0,11,0.110276,False,True,,100001,1.0
219,b15,data/bench/ITC99_all_numeric/b15_1.bench,3324,0,3,100001,100001,100001,7.267,True,1,0,2,0.024656,False,True,,100001,1.0
220,b15,data/bench/ITC99_all_numeric/b15_1.bench,3327,0,3,100001,100001,100001,9.0,True,1,0,2,0.025435,False,True,,100001,1.0
221,b15,data/bench/ITC99_all_numeric/b15_1.bench,3330,0,3,100001,100001,100001,6.933,True,1,0,4,0.04457,False,True,,100001,1.0
222,b15,data/bench/ITC99_all_numeric/b15_1.bench,3331,0,3,100001,100001,100001,7.033,True,1,0,2,0.025273,False,True,,100001,1.0
223,b15,data/bench/ITC99_all_numeric/b15_1.bench,3332,0,3,100001,100001,100001,6.733,True,1,0,2,0.025732,False,True,,100001,1.0
224,b15,data/bench/ITC99_all_numeric/b15_1.bench,3332,1,4,100001,100001,100001,6.967,True,1,0,14,0.138875,False,True,,100001,1.0
225,b15,data/bench/ITC99_all_numeric/b15_1.bench,3335,0,3,100001,100001,100001,6.367,True,1,0,2,0.079956,False,True,,100001,1.0
226,b15,data/bench/ITC99_all_numeric/b15_1.bench,3449,0,3,100001,100001,100001,7.35,True,1,0,2,0.03825,False,True,,100001,1.0
227,b15,data/bench/ITC99_all_numeric/b15_1.bench,3450,1,4,100001,100001,100001,5.783,True,1,0,11,0.116863,False,True,,100001,1.0
228,b15,data/bench/ITC99_all_numeric/b15_1.bench,3451,0,3,100001,100001,100001,6.8,True,1,0,2,0.027684,False,True,,100001,1.0
229,b15,data/bench/ITC99_all_numeric/b15_1.bench,3452,0,3,100001,100001,100001,5.95,True,1,0,2,0.032491,False,True,,100001,1.0
230,b15,data/bench/ITC99_all_numeric/b15_1.bench,3452,1,4,100001,100001,100001,5.633,True,1,0,14,0.134514,False,True,,100001,1.0
231,b15,data/bench/ITC99_all_numeric/b15_1.bench,3453,0,3,100001,100001,100001,5.417,True,1,0,2,0.027005,False,True,,100001,1.0
232,b15,data/bench/ITC99_all_numeric/b15_1.bench,3453,1,4,100001,100001,100001,6.05,False,2,0,529,5.002673,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
233,b15,data/bench/ITC99_all_numeric/b15_1.bench,3454,0,3,100001,100001,100001,7.483,True,1,0,4,0.058127,False,True,,100001,1.0
234,b15,data/bench/ITC99_all_numeric/b15_1.bench,3455,0,3,100001,100001,100001,6.817,True,1,0,2,0.02827,False,True,,100001,1.0
235,b15,data/bench/ITC99_all_numeric/b15_1.bench,3455,1,4,100001,100001,100001,7.433,True,1,0,11,0.120019,False,True,,100001,1.0
236,b15,data/bench/ITC99_all_numeric/b15_1.bench,3456,1,4,100001,100001,100001,7.3,True,1,0,14,0.134534,False,True,,100001,1.0
237,b15,data/bench/ITC99_all_numeric/b15_1.bench,3463,1,4,100001,100001,100001,11.183,True,1,0,11,0.111047,False,True,,100001,1.0
238,b15,data/bench/ITC99_all_numeric/b15_1.bench,3465,0,3,100001,100001,100001,8.5,True,1,0,2,0.026563,False,True,,100001,1.0
239,b15,data/bench/ITC99_all_numeric/b15_1.bench,3466,0,3,100001,100001,100001,10.1,True,1,0,4,0.04373,False,True,,100001,1.0
240,b15,data/bench/ITC99_all_numeric/b15_1.bench,3475,1,4,100001,100001,100001,8.433,True,1,0,11,0.123817,False,True,,100001,1.0
241,b15,data/bench/ITC99_all_numeric/b15_1.bench,3477,1,4,100001,100001,100001,11.217,False,2,0,505,5.001475,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
242,b15,data/bench/ITC99_all_numeric/b15_1.bench,3478,1,4,100001,100001,100001,12.517,True,1,0,8,0.099347,False,True,,100001,1.0
243,b15,data/bench/ITC99_all_numeric/b15_1.bench,3479,1,4,100001,100001,100001,7.3,True,1,0,3,0.02678,False,False,,100001,1.0
244,b15,data/bench/ITC99_all_numeric/b15_1.bench,3480,1,4,100001,100001,100001,7.367,False,2,0,532,5.000292,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
245,b15,data/bench/ITC99_all_numeric/b15_1.bench,3482,1,4,100001,100001,100001,6.45,True,1,0,14,0.133407,False,True,,100001,1.0
246,b15,data/bench/ITC99_all_numeric/b15_1.bench,3484,1,4,100001,100001,100001,8.983,False,2,0,531,5.000119,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
247,b15,data/bench/ITC99_all_numeric/b15_1.bench,3485,1,4,100001,100001,100001,6.4,False,2,0,505,5.000142,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
248,b15,data/bench/ITC99_all_numeric/b15_1.bench,3487,1,4,100001,100001,100001,11.55,True,1,0,11,0.109938,False,True,,100001,1.0
249,b15,data/bench/ITC99_all_numeric/b15_1.bench,3489,1,4,100001,100001,100001,8.233,False,2,0,525,5.000287,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
250,b15,data/bench/ITC99_all_numeric/b15_1.bench,3490,1,4,100001,100001,100001,8.467,True,1,0,14,0.151257,False,True,,100001,1.0
251,b15,data/bench/ITC99_all_numeric/b15_1.bench,3584,1,4,100001,100001,100001,7.333,True,1,0,14,0.215273,False,True,,100001,1.0
252,b15,data/bench/ITC99_all_numeric/b15_1.bench,3586,1,4,100001,100001,100001,6.717,True,1,0,11,0.109506,False,True,,100001,1.0
253,b15,data/bench/ITC99_all_numeric/b15_1.bench,3587,1,4,100001,100001,100001,5.85,True,1,0,11,0.111652,False,True,,100001,1.0
254,b15,data/bench/ITC99_all_numeric/b15_1.bench,3588,0,3,100001,100001,100001,5.867,True,1,0,2,0.025546,False,True,,100001,1.0
255,b15,data/bench/ITC99_all_numeric/b15_1.bench,3588,1,4,100001,100001,100001,5.383,True,1,0,14,0.14851,False,True,,100001,1.0
256,b15,data/bench/ITC99_all_numeric/b15_1.bench,3589,1,4,100001,100001,100001,7.5,True,1,0,11,0.113666,False,True,,100001,1.0
257,b15,data/bench/ITC99_all_numeric/b15_1.bench,3590,1,4,100001,100001,100001,6.8,True,1,0,11,0.114422,False,True,,100001,1.0
258,b15,data/bench/ITC99_all_numeric/b15_1.bench,3601,1,4,100001,100001,100001,8.45,True,1,0,11,0.117919,False,True,,100001,1.0
259,b15,data/bench/ITC99_all_numeric/b15_1.bench,3603,1,4,100001,100001,100001,10.033,True,1,0,11,0.109703,False,True,,100001,1.0
260,b15,data/bench/ITC99_all_numeric/b15_1.bench,3608,0,3,100001,100001,100001,8.233,True,1,0,2,0.02552,False,True,,100001,1.0
261,b15,data/bench/ITC99_all_numeric/b15_1.bench,3609,1,4,100001,100001,100001,5.117,True,1,0,11,0.113434,False,True,,100001,1.0
262,b15,data/bench/ITC99_all_numeric/b15_1.bench,3676,1,4,100001,100001,100001,7.483,True,1,0,14,0.139223,False,True,,100001,1.0
263,b15,data/bench/ITC99_all_numeric/b15_1.bench,3677,0,3,100001,100001,100001,6.817,True,1,0,2,0.031226,False,True,,100001,1.0
264,b15,data/bench/ITC99_all_numeric/b15_1.bench,3677,1,4,100001,100001,100001,7.25,False,2,0,520,5.000138,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
265,b15,data/bench/ITC99_all_numeric/b15_1.bench,3678,1,4,100001,100001,100001,7.533,True,1,0,11,0.109193,False,True,,100001,1.0
266,b15,data/bench/ITC99_all_numeric/b15_1.bench,3679,0,3,100001,100001,100001,6.75,True,1,0,2,0.029473,False,True,,100001,1.0
267,b15,data/bench/ITC99_all_numeric/b15_1.bench,3681,1,4,100001,100001,100001,14.767,False,2,0,511,5.000259,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
268,b15,data/bench/ITC99_all_numeric/b15_1.bench,3682,0,3,100001,100001,100001,6.45,True,1,0,4,0.044989,False,True,,100001,1.0
269,b15,data/bench/ITC99_all_numeric/b15_1.bench,3683,0,3,100001,100001,100001,6.967,True,1,0,2,0.029628,False,True,,100001,1.0
270,b15,data/bench/ITC99_all_numeric/b15_1.bench,3684,0,3,100001,100001,100001,6.417,True,1,0,2,0.025831,False,True,,100001,1.0
271,b15,data/bench/ITC99_all_numeric/b15_1.bench,3684,1,4,100001,100001,100001,6.783,True,1,0,14,0.139456,False,True,,100001,1.0
272,b15,data/bench/ITC99_all_numeric/b15_1.bench,3685,0,3,100001,100001,100001,6.433,True,1,0,2,0.029284,False,True,,100001,1.0
273,b15,data/bench/ITC99_all_numeric/b15_1.bench,3686,0,3,100001,100001,100001,6.317,True,1,0,4,0.044981,False,True,,100001,1.0
274,b15,data/bench/ITC99_all_numeric/b15_1.bench,3687,0,3,100001,100001,100001,6.5,True,1,0,2,0.029687,False,True,,100001,1.0
275,b15,data/bench/ITC99_all_numeric/b15_1.bench,3688,0,3,100001,100001,100001,7.183,True,1,0,2,0.028521,False,True,,100001,1.0
276,b15,data/bench/ITC99_all_numeric/b15_1.bench,3701,1,4,100001,100001,100001,5.233,True,1,0,11,0.217135,False,True,,100001,1.0
277,b15,data/bench/ITC99_all_numeric/b15_1.bench,3702,1,4,100001,100001,100001,8.217,True,1,0,11,0.315511,False,True,,100001,1.0
278,b15,data/bench/ITC99_all_numeric/b15_1.bench,3704,0,3,100001,100001,100001,11.267,True,1,0,2,0.034006,False,True,,100001,1.0
279,b15,data/bench/ITC99_all_numeric/b15_1.bench,3746,1,4,100001,100001,100001,12.783,True,1,0,14,0.13705,False,True,,100001,1.0
280,b15,data/bench/ITC99_all_numeric/b15_1.bench,3752,1,4,100001,100001,100001,8.567,True,1,0,9,0.096551,False,True,,100001,1.0
281,b15,data/bench/ITC99_all_numeric/b15_1.bench,3757,1,4,100001,100001,100001,8.55,True,1,0,9,0.095707,False,True,,100001,1.0
282,b15,data/bench/ITC99_all_numeric/b15_1.bench,3770,0,3,100001,100001,100001,9.167,True,1,0,2,0.025305,False,True,,100001,1.0
283,b15,data/bench/ITC99_all_numeric/b15_1.bench,3770,1,4,100001,100001,100001,5.683,True,1,0,11,0.110273,False,True,,100001,1.0
284,b15,data/bench/ITC99_all_numeric/b15_1.bench,3771,1,4,100001,100001,100001,11.2,True,1,0,14,0.136807,False,True,,100001,1.0
285,b15,data/bench/ITC99_all_numeric/b15_1.bench,3811,1,4,100001,100001,100001,9.8,True,1,0,11,0.115556,False,True,,100001,1.0
286,b15,data/bench/ITC99_all_numeric/b15_1.bench,3813,0,3,100001,100001,100001,11.75,True,1,0,2,0.025788,False,True,,100001,1.0
287,b15,data/bench/ITC99_all_numeric/b15_1.bench,3815,1,4,100001,100001,100001,9.967,True,1,0,11,0.112402,False,True,,100001,1.0
288,b15,data/bench/ITC99_all_numeric/b15_1.bench,3817,0,3,100001,100001,100001,8.583,True,1,0,2,0.016547,False,False,,100001,1.0
289,b15,data/bench/ITC99_all_numeric/b15_1.bench,3818,1,4,100001,100001,100001,9.5,True,1,0,11,0.119765,False,True,,100001,1.0
290,b15,data/bench/ITC99_all_numeric/b15_1.bench,3820,0,3,100001,100001,100001,9.483,True,1,0,2,0.026307,False,True,,100001,1.0
291,b15,data/bench/ITC99_all_numeric/b15_1.bench,3824,0,3,100001,100001,100001,8.683,True,1,0,2,0.026189,False,True,,100001,1.0
292,b15,data/bench/ITC99_all_numeric/b15_1.bench,3838,0,3,100001,100001,100001,9.317,True,1,0,5,0.06064,False,True,,100001,1.0
293,b15,data/bench/ITC99_all_numeric/b15_1.bench,3839,0,3,100001,100001,100001,5.567,True,1,0,2,0.026035,False,True,,100001,1.0
294,b15,data/bench/ITC99_all_numeric/b15_1.bench,3839,1,4,100001,100001,100001,9.15,True,1,0,11,0.109771,False,True,,100001,1.0
295,b15,data/bench/ITC99_all_numeric/b15_1.bench,3840,0,3,100001,100001,100001,6.25,True,1,0,2,0.025805,False,True,,100001,1.0
296,b15,data/bench/ITC99_all_numeric/b15_1.bench,3841,0,3,100001,100001,100001,5.917,True,1,0,2,0.024085,False,True,,100001,1.0
297,b15,data/bench/ITC99_all_numeric/b15_1.bench,3873,1,4,100001,100001,100001,5.333,True,1,0,8,0.087081,False,True,,100001,1.0
298,b15,data/bench/ITC99_all_numeric/b15_1.bench,3878,1,4,100001,100001,100001,11.683,True,1,0,23,0.227803,False,True,,100001,1.0
299,b15,data/bench/ITC99_all_numeric/b15_1.bench,3879,0,3,100001,100001,100001,10.017,True,1,0,17,0.173194,False,True,,100001,1.0
300,b15,data/bench/ITC99_all_numeric/b15_1.bench,3879,1,4,100001,100001,100001,10.933,True,1,0,8,0.089524,False,True,,100001,1.0
301,b15,data/bench/ITC99_all_numeric/b15_1.bench,3880,1,4,100001,100001,100001,8.483,True,1,0,8,0.083829,False,True,,100001,1.0
302,b15,data/bench/ITC99_all_numeric/b15_1.bench,3881,1,4,100001,100001,100001,9.4,True,1,0,7,0.098682,False,True,,100001,1.0
303,b15,data/bench/ITC99_all_numeric/b15_1.bench,3885,1,4,100001,100001,100001,8.667,True,1,0,13,0.15394,False,True,,100001,1.0
304,b15,data/bench/ITC99_all_numeric/b15_1.bench,3898,1,4,100001,100001,100001,6.2,True,1,0,18,0.174322,False,True,,100001,1.0
305,b15,data/bench/ITC99_all_numeric/b15_1.bench,3900,1,4,100001,100001,100001,5.933,True,1,0,13,0.128815,False,True,,100001,1.0
306,b15,data/bench/ITC99_all_numeric/b15_1.bench,3932,0,3,100001,100001,100001,6.15,True,1,0,7,0.074504,False,True,,100001,1.0
307,b15,data/bench/ITC99_all_numeric/b15_1.bench,3932,1,4,100001,100001,100001,5.217,True,1,0,14,0.140821,False,True,,100001,1.0
308,b15,data/bench/ITC99_all_numeric/b15_1.bench,3933,0,3,100001,100001,100001,8.517,True,1,0,18,0.180121,False,True,,100001,1.0
309,b15,data/bench/ITC99_all_numeric/b15_1.bench,3933,1,4,100001,100001,100001,8.283,False,2,0,492,5.00012,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
310,b15,data/bench/ITC99_all_numeric/b15_1.bench,3935,0,3,100001,100001,100001,6.2,True,1,0,2,0.09572,False,True,,100001,1.0
311,b15,data/bench/ITC99_all_numeric/b15_1.bench,3935,1,4,100001,100001,100001,5.35,True,1,0,44,0.406248,False,True,,100001,1.0
312,b15,data/bench/ITC99_all_numeric/b15_1.bench,3936,0,3,100001,100001,100001,8.35,True,1,0,2,0.029403,False,True,,100001,1.0
313,b15,data/bench/ITC99_all_numeric/b15_1.bench,3936,1,4,100001,100001,100001,8.217,True,1,0,14,0.144212,False,True,,100001,1.0
314,b15,data/bench/ITC99_all_numeric/b15_1.bench,3941,0,3,100001,100001,100001,10.683,True,1,0,2,0.099396,False,True,,100001,1.0
315,b15,data/bench/ITC99_all_numeric/b15_1.bench,3942,1,4,100001,100001,100001,10.0,True,1,0,29,0.285543,False,True,,100001,1.0
316,b15,data/bench/ITC99_all_numeric/b15_1.bench,3950,1,4,100001,100001,100001,6.45,True,1,0,59,0.543475,False,True,,100001,1.0
317,b15,data/bench/ITC99_all_numeric/b15_1.bench,3951,0,3,100001,100001,100001,9.067,True,1,0,57,0.53938,False,True,,100001,1.0
318,b15,data/bench/ITC99_all_numeric/b15_1.bench,3966,1,4,100001,100001,100001,7.567,True,1,0,29,0.27246,False,True,,100001,1.0
319,b15,data/bench/ITC99_all_numeric/b15_1.bench,3969,0,3,100001,100001,100001,8.433,True,1,0,3,0.044395,False,True,,100001,1.0
320,b15,data/bench/ITC99_all_numeric/b15_1.bench,3999,0,3,100001,100001,100001,6.067,True,1,0,3,0.036508,False,True,,100001,1.0
321,b15,data/bench/ITC99_all_numeric/b15_1.bench,4000,0,3,100001,100001,100001,8.4,True,1,0,4,0.045531,False,True,,100001,1.0
322,b15,data/bench/ITC99_all_numeric/b15_1.bench,4001,0,3,100001,100001,100001,8.15,True,1,0,4,0.045248,False,True,,100001,1.0
323,b15,data/bench/ITC99_all_numeric/b15_1.bench,4001,1,4,100001,100001,100001,8.3,True,1,0,16,0.155235,False,True,,100001,1.0
324,b15,data/bench/ITC99_all_numeric/b15_1.bench,4002,0,3,100001,100001,100001,6.167,True,1,0,19,0.184489,False,True,,100001,1.0
325,b15,data/bench/ITC99_all_numeric/b15_1.bench,4003,0,3,100001,100001,100001,8.35,True,1,0,3,0.039561,False,True,,100001,1.0
326,b15,data/bench/ITC99_all_numeric/b15_1.bench,4004,0,3,100001,100001,100001,8.133,True,1,0,3,0.038103,False,True,,100001,1.0
327,b15,data/bench/ITC99_all_numeric/b15_1.bench,4004,1,4,100001,100001,100001,8.283,True,1,0,30,0.38321,False,True,,100001,1.0
328,b15,data/bench/ITC99_all_numeric/b15_1.bench,4010,0,3,100001,100001,100001,7.167,True,1,0,3,0.03591,False,True,,100001,1.0
329,b15,data/bench/ITC99_all_numeric/b15_1.bench,4011,0,3,100001,100001,100001,7.233,True,1,0,3,0.03509,False,True,,100001,1.0
330,b15,data/bench/ITC99_all_numeric/b15_1.bench,4012,0,3,100001,100001,100001,7.183,True,1,0,33,0.433002,False,True,,100001,1.0
331,b15,data/bench/ITC99_all_numeric/b15_1.bench,4014,1,4,100001,100001,100001,11.45,True,1,0,30,0.284414,False,True,,100001,1.0
332,b15,data/bench/ITC99_all_numeric/b15_1.bench,4028,1,4,100001,100001,100001,8.317,True,1,0,60,0.551287,False,True,,100001,1.0
333,b15,data/bench/ITC99_all_numeric/b15_1.bench,4058,0,3,100001,100001,100001,6.083,True,1,0,26,0.261283,False,True,,100001,1.0
334,b15,data/bench/ITC99_all_numeric/b15_1.bench,4058,1,4,100001,100001,100001,5.25,True,1,0,63,0.745344,False,True,,100001,1.0
335,b15,data/bench/ITC99_all_numeric/b15_1.bench,4059,0,3,100001,100001,100001,8.417,True,1,0,11,0.149068,False,True,,100001,1.0
336,b15,data/bench/ITC99_all_numeric/b15_1.bench,4059,1,4,100001,100001,100001,8.233,True,1,0,19,0.223158,False,True,,100001,1.0
337,b15,data/bench/ITC99_all_numeric/b15_1.bench,4062,0,3,100001,100001,100001,7.233,True,1,0,3,0.035707,False,True,,100001,1.0
338,b15,data/bench/ITC99_all_numeric/b15_1.bench,4062,1,4,100001,100001,100001,7.35,True,1,0,45,0.514897,False,True,,100001,1.0
339,b15,data/bench/ITC99_all_numeric/b15_1.bench,4080,1,4,100001,100001,100001,10.3,True,1,0,30,0.312237,False,True,,100001,1.0
340,b15,data/bench/ITC99_all_numeric/b15_1.bench,4084,0,3,100001,100001,100001,7.667,True,1,0,3,0.035479,False,True,,100001,1.0
341,b15,data/bench/ITC99_all_numeric/b15_1.bench,4115,0,3,100001,100001,100001,6.183,True,1,0,18,0.190862,False,True,,100001,1.0
342,b15,data/bench/ITC99_all_numeric/b15_1.bench,4116,0,3,100001,100001,100001,8.4,True,1,0,28,0.281848,False,True,,100001,1.0
343,b15,data/bench/ITC99_all_numeric/b15_1.bench,4117,0,3,100001,100001,100001,8.367,True,1,0,3,0.039553,False,True,,100001,1.0
